year,age_bp,mean,lo_95,hi_95,n_members,cps_median,dcc_median,gam_median,paico_median,scc_median
-3350,5300.0,0.4710539465257616,0.24973715497794224,1.4502572581248536,500,1.2516545812695852,0.470503196616763,0.3894669956355454,0.419019702240091,0.4427090624687605
-3250,5200.0,0.47093938803447943,0.24508275040728117,1.4260095268983868,500,1.1964310622439251,0.4628583214903695,0.4280105752921335,0.4062139449321295,0.443260572208317
-3150,5100.0,0.4629922490488229,0.24780775249307724,1.3976035312211759,500,1.16606514790306,0.4494420168501855,0.4256606536664474,0.41100822441905405,0.427426310580292
-3050,5000.0,0.457733636793679,0.2372265862260993,1.3793490675631954,500,1.1516732021067249,0.451602435965306,0.39395528322090684,0.42914896732726304,0.4301400403499085
-2950,4900.0,0.45524193763860527,0.21888768658603808,1.3708751060943507,500,1.11103544343581,0.444446110603953,0.3476784709906843,0.431119494465309,0.419643047644143
-2850,4800.0,0.458523374528363,0.2264003801958025,1.396440143764504,500,1.132567681706,0.4233294321971115,0.39165856383726005,0.428584231052756,0.40823008624920454
-2750,4700.0,0.4360771667983476,0.20308784908112526,1.3749411917319498,500,1.13470976403146,0.416883742271587,0.3685058854452745,0.4055402665098945,0.410533186640215
-2650,4600.0,0.41785218570017346,0.1903167691153391,1.28539506849998,500,1.10526551833313,0.39385033423072646,0.3971500841797862,0.395213618496277,0.3530587604708505
-2550,4500.0,0.4198093149211075,0.1694763283382715,1.2991559678827893,500,1.13336737247725,0.4206465532770915,0.3610343781025104,0.40113208566801,0.32237899384505553
-2450,4400.0,0.40535516756614753,0.14284718029779717,1.2714378878769572,500,1.133592934290885,0.433987402950116,0.2998333462337046,0.39307868238424504,0.315053885907164
-2350,4300.0,0.42397352980188396,0.1810940818543546,1.2865861058796961,500,1.11055596268517,0.43991641253523395,0.35426859303206193,0.39196187206850297,0.30971619805433204
-2250,4200.0,0.41668461076663754,0.1954365431177474,1.326960148439416,500,1.1276067396524851,0.44596895197347897,0.33275533328325985,0.38418852080133703,0.325367775807767
-2150,4100.0,0.4122596523441715,0.17777557447323816,1.3262339707975703,500,1.05546803955507,0.44221884449230153,0.3284437736537321,0.3734067803277785,0.3565952222190335
-2050,4000.0,0.4177861999211895,0.19017636367279525,1.2135920845007893,500,1.043693981219635,0.429733258356016,0.37285768759641147,0.374005503766091,0.3438204111256925
-1950,3900.0,0.41108441282523756,0.19952114020073064,1.2142091313158199,500,1.0197976880575599,0.40406955436743597,0.3932392116259964,0.3536399255452495,0.3362046748880845
-1850,3800.0,0.408014726486591,0.2047695627394475,1.228285910681745,500,1.10316229811125,0.41403263386538947,0.35837638090970425,0.361483022138136,0.329459326045365
-1750,3700.0,0.42294623716038904,0.20139645934604267,1.2248558488291441,500,1.035655035275985,0.42294623716038904,0.38150382705924835,0.346211708781049,0.3686922519096955
-1650,3600.0,0.4078774432012595,0.21188225338082467,1.2255071290393544,500,1.04788333069847,0.4221046399890685,0.37433450344861624,0.32329750755507747,0.3758259261681575
-1550,3500.0,0.394967090923046,0.2016740420869095,1.152702967382391,500,0.9853902409520835,0.4051974491063805,0.415739597156242,0.31220688771146754,0.356278824800354
-1450,3400.0,0.38968572189504946,0.1757231819806395,1.10648210047809,500,0.966507505671188,0.3857487119700605,0.37803822143651966,0.2953530913515115,0.3699193438386975
-1350,3300.0,0.37653370894515903,0.14671735405378825,1.087498918385864,500,0.947933380921451,0.379413024472006,0.3772004579528362,0.29453740628538805,0.3494393989887165
-1250,3200.0,0.3524526576222095,0.1441099674924468,1.06331779238267,500,0.8812743466087135,0.353399716412479,0.3323827215431621,0.25756895418632597,0.331624524482357
-1150,3100.0,0.3637104059523195,0.14853474238609465,0.9653598304501312,500,0.809735735222743,0.3486448746706915,0.37103194804991846,0.24714330363084752,0.3431632794175
-1050,3000.0,0.3285132779873825,0.12180766795611761,0.9167911460961087,500,0.746564531356972,0.33345760596241447,0.3209408422366695,0.238507304116372,0.3211991303116505
-950,2900.0,0.319029660651831,0.08581765920287089,0.9284023659114572,500,0.6811364163434515,0.333816408459486,0.3159791004985145,0.2174150363233815,0.3176756957303445
-850,2800.0,0.304918941000431,0.09414714377137248,0.8130470061159696,500,0.621175299453853,0.328690745709937,0.30136996134580235,0.203489130669528,0.2806822481854475
-750,2700.0,0.28724292795423334,0.0948675725585875,0.8236705966274422,500,0.574173670088953,0.2930138092268685,0.32542928038131386,0.197117712832067,0.25477166503231297
-650,2600.0,0.27482548792477246,0.07460506528435804,0.739423156153033,500,0.5509247660124955,0.2901733617672995,0.3010260688126267,0.1828310369806355,0.238195232890934
-550,2500.0,0.2796629407157625,0.07554295021186815,0.7923767975332981,500,0.616625514660006,0.29717107704550905,0.2724732863986049,0.1810921618781745,0.2796629407157625
-450,2400.0,0.25835962207795704,0.034950687478210306,0.7424450620627533,500,0.5482408446254561,0.2763363484223415,0.24894244132270074,0.1704985110806025,0.265559730074137
-350,2300.0,0.24590425302019359,0.03675779636582263,0.7554600656596715,500,0.564215709118306,0.27500579344326403,0.22380165412517675,0.16257004961653548,0.2379230838456725
-250,2200.0,0.2221415333751012,0.010341012196165992,0.7588832550545574,500,0.5521458830139665,0.2660136515948875,0.2227803639095972,0.154681071636243,0.212183371693261
-150,2100.0,0.2053304704350905,0.005435021443717788,0.6791485294191943,500,0.451261647657957,0.215152158423365,0.27499514336864905,0.14750380516251899,0.176118724769541
-50,2000.0,0.172845644472637,-0.014102623920088516,0.5989843368264006,500,0.412284121740569,0.1613606154185565,0.21753395432946832,0.13701658656994847,0.128634012315374
50,1900.0,0.17452080258636848,-0.04678644898509422,0.6753652413441428,500,0.494937460168388,0.1892580787789275,0.1525580696875013,0.157737322988162,0.11478060216115099
150,1800.0,0.173766540389998,-0.04078673114871853,0.6241088465218033,500,0.482704199371517,0.20051602880616398,0.16385462887531826,0.14808413291067452,0.11961480013689249
250,1700.0,0.1527629900888811,-0.05862231889353787,0.5097196835767929,500,0.33847482911766247,0.15969174578033052,0.16923925496780456,0.11005097751322149,0.102019990008892
350,1600.0,0.1440041410572204,-0.0723709545331281,0.4524203150423108,500,0.2667575171553615,0.143811455334651,0.18092959539456893,0.11106519734373249,0.10738163370746451
450,1500.0,0.15887931273030498,-0.06589276574351359,0.4993967094095025,500,0.30046599513690253,0.1634053587624445,0.19584995742760436,0.1239916362323755,0.10089833172448374
550,1400.0,0.1756483910439385,-0.0424921250028827,0.5530983954100824,500,0.364788576888326,0.2072985085328265,0.1927335960333866,0.10949771846010051,0.136849891591671
650,1300.0,0.19433003548433403,-0.05306315073852963,0.6094829336385477,500,0.4341195754148245,0.2379931076619255,0.1081986342689431,0.15119035821188348,0.21178160721377148
750,1200.0,0.1767695048092535,-0.05775645959185325,0.564814101813205,500,0.35979384697920547,0.2095019792071895,0.11201006881886186,0.146988417796439,0.151278045950091
850,1100.0,0.1296013660297443,-0.16699056479426427,0.429045927873232,500,0.181149102170387,0.18585738838014149,0.08095264950611025,0.10484929093473949,0.1226983078811715
950,1000.0,0.101327465652817,-0.1971049687054381,0.3703605172357818,500,0.1803756266864515,0.114250216300088,0.09477963682619275,0.103899345047908,0.0246708437683791
1050,900.0,0.106201073709176,-0.1754594839641025,0.460107101595018,500,0.21783078249135052,0.109199559853317,0.0934484432456304,0.10595314647463899,0.05357374443490955
1150,800.0,0.1125822507071775,-0.18067619784944494,0.5333106417046185,500,0.30553487168418,0.1636158875247415,0.02703982045015215,0.1010161931504245,0.0804556404158523
1250,700.0,0.112934504312093,-0.20755164616868996,0.44843168609126643,500,0.2455940750108,0.147893399427135,0.06789348761998876,0.0863865102065193,0.0645138427769877
1350,600.0,0.125613552024744,-0.16584291474548957,0.4992087790392426,500,0.305371956309987,0.1857061808589495,0.0503675858979302,0.0841508109217618,0.1106575105820605
1450,500.0,0.05461790583264055,-0.2211201266254315,0.39728977026270923,500,0.1392475219514365,0.08537142659184355,0.00643597619544215,0.04699545062215579,0.00223944168964645
1550,400.0,0.0514961192949909,-0.23266205469297585,0.36374388261252005,500,0.1201841700014355,0.07939981279542921,0.0354061712501492,0.0223534610026428,0.03498099126805335
1650,300.0,0.030160244633689798,-0.2662117479245745,0.337549826783951,500,0.06914522322025085,0.055347286270389956,-0.02499582273787895,0.01509113362770785,0.0307837130803853
1750,200.0,0.050674073053578,-0.2806505330437047,0.39866897760844877,500,0.014254793231982948,0.0791792162074554,-0.02384334598765695,0.05066662133794485,0.0543639205770738
1850,100.0,0.0,-0.35586194939882876,0.3739153157879291,500,0.0,0.0,-4.9873299934333204e-17,0.0,0.0
1950,0.0,0.09516449856392434,-0.2842544215198846,0.6557837512567026,500,0.423721464570879,0.12988667066688903,-0.06763198328768541,0.08654125037078705,0.054446986746687354
