binAges,ens1,ens2,ens3,ens4,ens5,ens6,ens7,ens8,ens9,ens10,ens11,ens12,ens13,ens14,ens15,ens16,ens17,ens18,ens19,ens20,ens21,ens22,ens23,ens24,ens25,ens26,ens27,ens28,ens29,ens30,ens31,ens32,ens33,ens34,ens35,ens36,ens37,ens38,ens39,ens40,ens41,ens42,ens43,ens44,ens45,ens46,ens47,ens48,ens49,ens50
0.0,0.6334946347215125,-0.42247605899449475,-0.15920223073211975,0.21748534354501445,0.0608148717059632,0.18508139455226919,-0.07672213717107573,0.26286534721457266,-0.02274166236045122,0.2560263884144006,0.023660442786797964,-0.11535529135641304,-0.05722882752885655,-0.024359865992473473,-0.08720063296199843,0.04915935992411158,-0.25012153902170536,0.2504269344228979,0.3196808647026649,-0.16447123077243425,-0.09911360164344657,0.13586465258436778,-0.054705651043993886,-0.03216479357983587,0.2712443374989081,0.2400633517943969,0.4793969512149778,-0.2089186268743563,-0.016387749149619435,0.23970076141832036,0.3390938219145143,0.4363727171831782,0.02936289594990757,-0.0017522448402401136,-0.08850346983273288,-0.05760508063533515,-0.12134009228987447,-0.22960328811210512,-0.11739284783663634,0.04375393997330984,0.11719896141094183,-0.23328453066332017,0.034658772511626856,0.789605073297643,-0.05557464826045033,0.4196713469910399,-0.23204337205593167,0.4028461973741394,-0.0929897135171826,-0.1995941700935236
100.0,0.0323866611499303,-0.18613797331139048,-0.15091692056445577,0.09183140149136568,-0.15798728465140927,-0.17064820569592115,0.07524719533687188,-0.22177105058434338,-0.2164411116563299,-0.19265428582098393,0.0027989032691547178,-0.3306816597441085,0.008017586819582367,-0.1246080297021202,-0.10264309433044827,-0.19120417122857197,0.05831186254226059,0.3079968569825863,-0.11154808712866437,-0.0027989032691547178,0.25043094837696755,-0.09431177063104551,-0.12205590934363264,0.16092496110376792,0.03513441547627072,0.02791052990851617,0.31909847804003855,0.17142807193737117,0.25452570716299683,0.0852257557916031,0.4536627962386031,0.20946681420865088,-0.1503209475482858,0.04935670723097846,0.35971473017313227,-0.12399064710150104,0.10750951436351963,0.5040479285934746,0.27733764118512483,-0.02903612881857487,0.42453138473527074,-0.24935956339990922,-0.05821526103731722,-0.18342549533408042,0.20815360661974638,-0.3263559843037876,-0.2957966794289943,-0.47013926457438066,0.3439716740873803,-0.23201487405764182
200.0,-0.02108229388183197,-0.04647106717654481,0.01690904240832114,-0.01632152828593686,-0.14821213343204614,0.10247484077629204,-0.21330989404184902,0.05223123848322789,-0.2531326557200478,0.27499802401415885,0.13929502431535648,-0.13531977368787812,-0.10204034860068895,0.32620632335548416,0.2593597935521883,0.21243421566454596,-0.16514093135753033,0.02198392447201808,0.3344722294070192,-0.05514120967000263,-0.11427207044710569,0.2695875223094052,-0.14847458129110613,0.0699003996141273,0.04802911510530666,0.159459913084934,0.10357383417093352,0.45797417501833315,0.12163688327087488,-0.1682625312923421,0.20520303459995645,-0.052613644381995506,0.034801333148335306,-0.1495392557554192,0.08474740900875269,0.04096260938647381,0.18548698162491806,0.29113418467675173,0.03463974863417449,-0.03566379568188166,0.34705867699348514,-0.14202305801958565,0.21754532580918415,-0.210385253730555,0.20127705980094843,0.22361950959762605,0.3238229873122421,0.4412666213805891,-0.078122964830671,0.37569084699801175
300.0,-0.0964832005652358,0.38517180238926585,0.12317302965792026,0.31442971756576793,0.016408817938506515,0.2866518842597443,-0.11876809601910993,0.22829492356489203,0.02631783999639864,0.19163944872042732,-0.07791262673284621,0.10330693870530186,-0.08576698514980136,0.06357348517875597,0.1701781908628175,-0.3416532740459454,-0.37913051409118553,-0.03479631817812617,-0.05775366967435741,0.15424783938654554,-0.0941032796099352,0.1975182886004893,0.08490200403513709,0.3715839152102214,0.23517733509195807,-0.3689114458797014,0.41607267595390823,0.4631409380377961,0.23249602715426862,0.09651329093595365,0.42031329218108027,-0.18004307875530617,0.49550236270409387,0.26603588617066704,0.07580199788496858,0.22794532457956476,-0.014089392392414468,0.07391149951448592,0.15363993625648767,-0.1711264644900236,-0.19131740955224058,0.31517134690265475,-0.3237369992952462,-0.007278434358233443,0.33480967410265094,0.04081731512664649,-0.1741813633823474,0.28542231305196764,0.19729036798224772,-0.0721071843011542
400.0,0.16720348989553677,-0.17788349919547009,0.08499044076018436,0.28074096900378914,-0.026283811618068864,0.285882162322995,0.05858476126794801,0.0771865317609032,0.017662881979469025,-0.08508805908231681,0.1574283159363338,-0.13732616602171005,-0.0896318751680743,0.2097412688049062,0.3052518421704791,0.21909346632489513,0.20026672158133257,-0.14234951696278147,0.3847467073906895,0.6273195319902465,0.24528401423521096,0.25702974381266325,0.28396975959166243,-0.07354845237500585,-0.2499806419535669,-0.10558503180679979,-0.024857923774398993,0.4517497612873552,-0.09593670854218589,0.15513586402928273,-0.10190106179391917,-0.0003920918133001883,0.08024687790765414,0.11642687283318426,-0.24760762743039438,0.34627100433944236,0.2699781458403864,0.011351081048187439,0.12509692216494253,0.10193143807527155,0.2682122542008263,0.3663122886485781,0.1347804249331509,0.23592558523717239,-0.10316335415825623,0.3318847802073463,0.26084318753751745,-0.004116311372653836,0.003274545493709702,0.2700558855013825
500.0,-0.1832239780549036,0.029680905573093608,0.09891773718157776,0.19008017762937307,-0.10113628872487329,0.08746498413139264,-0.06176979781759512,0.33784287218676257,0.0010259176375610468,-0.09582870909922275,-0.10234200611095917,0.32696122044807857,-0.05933021375778019,0.07535890356477629,-0.07916597675799442,-0.3694666519618272,0.05587121006885701,0.3940302364939687,-0.3155130084031608,0.806669012743424,-0.09199613432020354,0.012681335820896533,0.2519060027426732,0.0853317573691702,0.06047402734024182,0.3538185625574544,0.3259197496776677,-0.014522216599760662,-0.16029382800158015,0.09435494539530212,0.044209383093797266,0.04083818765292327,0.042394202765313055,-0.42129315778802795,-0.29199822905898537,0.3266708114358019,-0.16967501010359692,0.4090277224675073,0.43344092973023857,-0.19330571320589135,0.13529551398967393,-0.0976886674427811,0.049607200523517914,0.24240280291214522,0.028090465265386944,0.09931332057759346,-0.06498568176666947,0.19840875266396188,0.01558599862658161,-0.11276444878094921
600.0,0.36383956919742544,-0.18186562912731996,-0.02708256325958419,0.21991770838359503,0.42099060341305083,-0.009333886040956585,0.33583269550816175,0.11016826271402616,0.2489764280691103,0.35859189706112227,-0.11669168704073535,0.2779391522368575,0.23095597404798734,-0.12231185084408652,0.20831201611190078,0.10755706064453063,0.3146117844467273,-0.021935280340479923,0.1104516240878119,-0.11194856143499993,0.228157521964876,0.4526507676889596,0.1336760474090658,-0.01667940945105706,0.04748857188506905,0.0412082353521816,-0.00969151388350109,0.4402344965051499,0.6042163321137622,0.09722861377756267,0.0521147841141997,0.33914507232969127,0.07742135436372113,-0.043835247607869166,0.09756376126110403,0.2774020220110495,0.36264528772661986,0.2673208829117901,0.04778309907430048,-0.14816826507757613,0.005671913827388908,0.3069874566919406,0.44918207627217316,0.1408365652651628,0.11539688148628374,-0.10188946938545684,0.046123973676337526,0.0870539302518262,0.12367200347720636,0.07386205071569651
700.0,0.08099296940635967,0.19603455507358566,0.1094514178780609,0.19022366549157457,0.3880931069449831,0.2733138281472382,0.2777794877475155,0.1306160616420439,0.017202769530878348,0.5316749540635202,0.0327943717050099,0.08436440167890549,0.0005475905822727722,0.20555850462931147,0.048365733410374645,0.02973693790639015,0.2940242661230939,0.15273627556982786,0.0059607189350154854,0.010696500518597662,-0.02735412023143885,0.17057272534255571,0.19439234503204156,0.286206379503626,0.022300631794153147,0.04932436266902973,0.12352445340334978,-0.04743271530972987,0.008937260302893046,0.17475010347938283,0.1311452333175486,-0.16451061180921417,0.16820004324491492,0.2410320277040437,0.24529854003661722,0.40317508248234907,0.3388586854471314,0.3978696490340637,0.14323789520382288,0.21310853534674878,0.1922708809595685,0.012366892950060937,0.022472925033666713,-0.08447052872851085,0.3836805605550701,0.3953914683425299,0.05718221657718542,0.2636425295224344,-0.05420513303492891,0.3829264625704904
800.0,0.49884674554727726,0.18040616401078846,0.00098176520379184,0.029448354705631757,0.08970901362778602,-0.09081935220829235,0.05296149423811233,-0.006273513841023981,0.4093194864074662,-0.12976824396071956,0.23240997151304937,0.10772008427160865,0.10195942393678872,0.1103990220609822,-0.10136617538369641,0.018615854450416247,0.4824838620184747,-0.07988012175848452,-0.14056669494352747,0.09497479151662067,-0.08109522906627348,0.13849668961394399,0.3093371052153152,0.06677216587628149,0.22262597717882568,-0.24011347087717355,0.15355546050524344,0.20486191031650117,0.14966649486354702,0.09912453428933757,0.4512887776590462,0.27594894914065865,0.30642550089883447,0.34049516598947593,-0.0648707383222718,-0.019745402672254275,-0.03910720563589731,0.2222026009288721,0.48282982387398204,0.0917145116349885,0.1846445071819252,0.009642698489283508,-0.030127212251575997,0.11280282681479614,-0.07118179451822998,0.07291492262001703,0.20664043080929667,0.07565862123311404,0.15533276701454152,0.0006261448879062437
900.0,0.02154164840076095,0.1933063225778408,0.06067634462968635,-0.05368276713307024,0.10103517227231698,0.23452060076481399,0.1181895374688752,0.2429525492564242,-0.032672156827857346,0.007880611272231886,0.49713491543725064,0.23706250590782646,-0.04304138632655902,-0.09944163505206266,0.15120057277171328,0.44576523115978184,0.12542925782373446,0.09065974021883469,0.0006482544619047514,-0.10449811737829412,0.23827036191493584,0.22545209782534234,-0.040721249240454616,0.06165150555647242,0.04565751783371985,0.09614768467066936,0.15067425785573374,0.1490419827195,-0.050339125237877924,0.10096535234153917,0.30217547947127543,0.354863444689564,-0.15097570905714447,-0.16349491879201566,0.11555057674107042,0.3268792262974429,0.18193474637657953,0.18883484755866606,-0.38121720698246636,0.15446725459823551,0.2918327614931852,0.26063599124615044,-0.06910628876118441,0.3074722947841562,0.3988624921305697,0.23845643762145508,-0.10445018778457188,0.061052875851326543,0.08002288914090744,0.2938662153626348
