"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50","ens51","ens52","ens53","ens54","ens55","ens56","ens57","ens58","ens59","ens60","ens61","ens62","ens63","ens64","ens65","ens66","ens67","ens68","ens69","ens70","ens71","ens72","ens73","ens74","ens75","ens76","ens77","ens78","ens79","ens80","ens81","ens82","ens83","ens84","ens85","ens86","ens87","ens88","ens89","ens90","ens91","ens92","ens93","ens94","ens95","ens96","ens97","ens98","ens99","ens100"
0,0.168450623726738,0.0812362945506076,-0.00101920834120059,0.190920377698801,0.0671119565227343,0.17158996758795,0.0643253674586597,-0.139706743790941,-0.0992653575956633,0.211968051491043,0.0162269799331233,0.143040268789015,0.0894054034392863,0.193230200966639,0.198897354723251,0.147974738913126,0.110797530885257,0.119891257858685,0.244049988940625,0.00333368239442575,0.250856222520998,0.200448628947602,0.15939815663906,0.267931175640712,0.183396697612659,-0.0364342298335214,0.0241955888690817,0.0545594644964023,0.0497313960163532,0.1090582287982,0.139023532295812,0.113777990353252,0.258949684524354,0.147273812309691,0.121078495008329,0.141375248668761,0.0464149581806639,0.116169597963482,0.220541019227261,0.246424113800912,0.0569181027162561,0.244478084507347,0.0434818452181076,0.0871003441106513,0.134601795277572,0.110131301256209,0.0598763014955535,0.143529104233291,0.196372663099409,0.0104952567586302,0.135358996701402,0.0624214165213668,0.0915673051520286,0.19684383770279,0.248739495482079,-0.0596627016471027,0.246668622125977,0.0747574421891928,0.193536393491783,0.123089002906294,0.0740431077860585,0.00615530552055996,0.126304310308152,0.17157360284256,0.0314993071531133,0.159095199230492,0.23892073006377,0.227071495640251,0.14751282767039,0.113146981759837,0.130698619576263,0.0797748880233256,-0.00594955606562489,0.0593827299370554,0.0938352691479476,0.111376887057778,-0.10435297524587,0.0720103244830625,0.0917637800148759,0.103470908467277,0.0165489756513963,0.019494118929049,0.173070578925973,0.0131845146821218,-0.0768511896483281,0.0464577866654,0.0670383350316759,0.153867352223337,0.056531139250963,0.214868056654918,0.288770807657506,0.0861939968904546,0.0913286325935622,0.0304335345912841,0.0397768608177725,0.298681797963826,0.192871017710437,0.110486224799219,0.195983210558187,0.150678914690387
100,0.0573010350122844,-0.102195987154324,-0.131413250859869,0.070877052465639,-0.10236974808258,0.0828834093436819,-0.0536088357839898,-0.337298336385904,-0.0492734130304265,-0.00469355595492535,-0.0420027578955877,-0.0238909385547598,-0.0447741027223242,0.0369673317477471,0.0466572299079714,0.108820433030166,-0.0362841494890343,-0.0139069364606146,0.125937004406087,-0.00924899233246926,0.0825645533974564,0.0199861005541616,-0.0473274908075248,0.0926040022199801,-0.119370403944926,0.00846793898477391,-0.147880138412287,0.00212047943465063,-5.28328688045865e-06,-0.131781133845765,0.0515477195313797,0.0446627499093336,-0.0233723119567485,0.075393114963762,0.0193790144956539,0.11318004916448,0.118518572475495,5.28328688045865e-06,0.0778517731328407,0.0579754105493997,-0.0320791879161623,0.121277877320277,-0.00508069234187672,-0.0856290340974454,-0.0437845912733295,0.0662241322755195,0.0302890432799347,-0.00715525894923916,0.0452641034448946,-0.113818151991079,-0.0304623907536407,-0.000215881684048375,-0.0527261357622437,0.123342237498423,0.0273394192625885,-0.243507203722418,0.0620635242605889,-0.0470801583100683,0.0897847425921242,0.0224962221643537,-0.0104032237014931,-0.000845563334398697,-0.00770649868668458,0.0316992970065812,-0.0235688018307819,0.129679364374863,0.0531289285095511,0.0436892410281317,0.119245773837468,0.0147559616067221,0.0798023986884951,-0.0172719728622106,-0.114503872108612,-0.0106952500565622,-0.0159120131794119,-0.0252637315178062,-0.21732444599252,0.0692081878038114,-0.0683395623006118,-0.0249151196562219,-0.0400033960522811,-0.0439871052711828,0.0282082951406716,-0.0335767603619109,-0.220295118484515,-0.0676778767994125,0.0345123193382418,0.076030517772638,-0.103815272325859,0.127239802310254,0.125886263216493,0.0280589248710378,-0.0396768356372929,-0.0677308009325916,0.00729817567474186,0.170204730321186,0.0229718494284263,0.0918307227460451,0.0783843397371663,0.0544575433053785
200,0.0990009993752207,0.101034272255194,0.00179697910830648,0.0189596612844317,0.065097860632689,0.131707407387534,0.00885556121336115,-0.186844576103955,0.0105023284960449,0.0837904621009659,-0.117097736321303,-0.0931529561866533,0.115986149210283,-0.071798682285993,0.161775023910558,0.114133162475931,0.00239051852343738,-0.0462748886819861,0.150415420905778,0.150775896982907,0.0468252351129711,0.0252969102133978,0.0652484236989788,0.173565860193866,-0.00633300094399405,0.0524905067055176,-0.105327248941773,0.0504842789100185,0.132155034346848,0.0364705720932163,0.0932806123248059,0.0849829712633452,-0.0126017679203226,0.0244080219008082,0.0978910600880965,0.0698596384999543,0.0408479879854297,0.0476610953697215,0.128718216889319,0.115345325083944,0.0639187603480054,0.0799144002488939,0.0931050413000178,0.102295739655678,0.0637260754490023,0.0496770293467965,0.127186115545446,0.0644249448318222,0.134169339311786,0.0392169666103791,0.00900021786217661,0.0315311834414323,0.149329582948709,0.0486589740406524,0.0554361907484708,-0.110500995609202,0.074890537745665,0.0480526251437453,0.0424605075918847,0.00698909495740627,-0.038872153579743,0.0570694547411288,0.0401036639829735,0.238950663773848,0.152244590023209,0.134142865234089,0.149955349379046,0.0532925763738052,0.111677721396771,0.0698098650889476,0.198719795134203,0.0830433645472517,0.0166599217610207,0.0474234364047597,0.0896767397749317,0.00471503665345333,-0.0311787771954823,0.105248616656123,0.0416842462077818,-0.0735847376370185,0.0660448314016927,0.0322182402701582,0.0817431316536081,0.121645236381905,-0.118053068347662,0.0294929249512507,0.0608686009112939,0.0608361489082506,-0.0479004602478268,0.143333714867187,0.0471611372940435,0.0406692517676787,0.0375084892994908,0.037535890970525,0.0479947071317027,0.292973490065582,0.126023355177441,0.113117070099098,0.0809403721273207,0.0384117799034363
300,0.0490359091015038,0.012607849188681,0.00366621458713559,0.0426867572330522,0.0896142281504647,0.0207499598077573,-0.0132033664224923,-0.176758433271651,-0.0716946626712759,0.069747298726766,-0.0434425542770981,-0.0675797924110866,0.0928136872475151,-0.0374025390005192,0.0611485614216738,0.0644454437799619,0.0214841014881063,-0.0941880054559121,0.145461859300007,0.0511215100098369,-0.0152365634641305,0.00482222132263868,0.103990757593,0.114114335681966,-0.0476116342323177,0.0591845780576024,-0.246301640707826,0.0556947596555114,-0.00199870007342143,-0.0132326177551273,0.069600258516127,0.071720422468185,-0.0196842259361746,-0.00914394788308279,0.091099973265586,0.0912417606497239,-0.0220633505526752,0.000526036941773139,0.113497403689189,0.0692259541342056,0.0494931527209341,0.13887261010277,0.0513869457353576,-0.0191127047871363,0.00302746919478028,0.0839121323449584,0.144625478154708,-0.0880419671906566,0.0864604164234513,-0.048045497983092,0.0682583926095005,-0.0702299602276003,0.0302519156117045,-0.0710976785287205,-0.00185578906707837,-0.164284278771526,0.150337280483285,-0.0496352704140081,0.116390999962212,-0.0465212820293251,-0.0212485292648864,-0.0660722395429957,-0.0532466182884919,-0.0106002420873579,0.0456165311756707,-0.0308697204388166,0.140113791631567,0.0680275909497167,-0.0720647206924065,-0.108040809130992,0.166942312677604,0.05966471261633,-0.060247993716292,0.0416865167392153,0.0440424035303032,-0.0579368161861701,-0.065350689719069,0.0290731223175928,-0.0260812337637226,-0.0263886463996883,-0.0166138497906705,0.0105110317270499,0.060014746306538,-0.0385341975786239,-0.211341853536311,0.0456924271132759,-0.0873416791030757,0.00754989359660005,-0.11358754892216,0.0828222490446233,0.0494004865252429,-0.0176514467068718,-0.109467824613679,-0.0576503247631668,0.00454944880085392,0.159081576992121,-0.0572654651276226,0.0467546964327193,0.0783161274302656,-0.00985201156392276
400,0.0868774100902085,0.116819322353964,0.0814944518369945,-0.0194184715829617,0.0632544610886513,0.0235175272418676,0.0560821209806394,-0.18786000805461,-0.0201902420698079,0.0173292221158865,0.0338503161608093,-0.0562689292310212,0.0713170063357243,-0.127636089491021,0.0545867710212559,0.0445661554765172,0.0486844252153221,-0.139674635420002,0.121539080805844,0.116262405890708,-0.0126815627029227,0.00221734892458839,0.0504530274967142,0.150274694131364,0.0455816398641025,0.0516823839429721,-0.221158791527406,0.0970592743793669,-0.0680708934847688,-0.039568630700705,-0.0149417716911094,0.107037716470568,-0.0514917361287151,-0.00292101941463355,-0.0223800971867192,0.0646877012459445,0.00489764979683519,-0.0388865380059669,0.213301509249074,0.0847067034135491,-0.0690892634779252,0.12540170280531,-0.0917747536239208,-0.00627521062493955,-0.049276596107254,0.0873163991615211,0.159868197162694,-0.0361449413437609,0.0514733346688472,-0.0512498288878187,-0.0704384328517942,-0.0692536567215357,0.0614244375661751,-0.0315790454592446,0.0156131446563277,-0.0487197452544866,0.0709153252282645,0.0326493870215237,0.0513025206970747,-0.0483982210449977,0.0233469239625626,-0.0292270572334846,-0.0140834057798996,0.0956981240941634,0.0509972703799614,0.0142293837850037,0.136042610769265,0.144810770717453,0.00734229439194664,-0.0178392568992443,0.178360955698432,0.0533386276547995,0.00669239359854631,0.0139024791554454,0.0923264829186349,-0.0389773172033847,-0.0822598324648376,0.0121232574716531,0.035013384470067,0.0481517868857653,0.034673056799905,0.0104178518768417,-0.0488943885148755,0.0259537657180141,-0.132349462195534,0.142947346300075,-0.0176155416235277,-0.0292578430759745,-0.0370546086130734,0.056604697562837,0.0594440091225811,0.0905067299108459,-0.140594036394579,-0.102048510238475,-0.044689170991028,0.115036760161236,0.0456118760910489,0.0101624109453417,0.142483156174053,0.0666976267090433
500,0.123170339547136,0.115505288099214,0.140608223274644,0.0640325755833693,0.169226574279974,0.052410513852624,0.0535308739286002,-0.0664438096034229,0.0332108230805573,0.128426489699718,-0.103001998297361,0.0174061316069875,0.0672633828916424,-0.115894562655153,0.0341215428118356,0.107927109401168,0.0412981248144823,-0.0544698443063099,0.0662216699328102,0.106890179132725,0.108973840030082,0.0412408835929671,0.131894046989914,0.214899768979703,-0.0133310448912359,0.0516155678643312,-0.134352846119804,0.0203853680683269,0.125346097330346,0.109400044574928,0.047700880795294,0.0790198190745843,0.0420339282254367,0.0559776971761301,-0.025975159836804,0.030837152186579,0.0313857431520196,-0.00389583884132125,0.182937548524585,0.0920557745702507,-0.00946838797708979,0.152394254799176,-0.0897310571976424,0.134649566197388,0.0398835478344044,0.138426463136923,0.0223352724280808,0.0135815326386708,0.0248090349598251,-0.0195077356302894,0.0226638517791052,-0.0125994116456663,0.0743982597631114,-0.0334002450628984,0.0165520244479579,-0.0616788062771605,0.168996488548836,0.0890198835033987,0.0660528988675928,0.0686488482386709,-0.030701990921772,-0.0156551827739108,0.0526783659529278,0.0916974536034962,0.0461545694434605,0.0153369199243032,0.157055718478841,0.116278639725584,0.0766035230396031,0.0476453993227233,0.180016405191157,0.0772325964628149,-0.00117892875145079,0.00394564559032165,0.0241313109880737,0.134196988246584,0.0130839542542997,0.0459600850783119,0.125500329994177,0.0538001619954058,0.066168082340475,0.0151356370113462,-0.0689531952764546,-0.0164162276351008,-0.0870284179824651,0.0414810965135061,0.0626242099528019,0.0794569523101194,0.00950062047583608,0.125540530250562,0.0796435272631801,0.0757426102987891,0.0460124388783335,-0.0169099962513367,0.0167055292694747,0.136081398242335,0.0697554913951102,0.0142555902607605,0.125181481731314,0.074345403728594
600,0.186299314137508,0.0694671233995805,0.111411384429766,0.128019871765521,0.212267170063981,0.132530810553086,0.0744660096475274,-0.0813858703674042,0.000810857842661189,0.189372446452948,0.0257434990655308,0.057214669058684,0.0994239312492245,-0.0173216834815679,0.088983419741569,0.136543055155938,0.0705030994043643,0.021495388935707,0.180940402305226,0.140078497028156,0.101024684796369,0.0903975452303608,0.187885558946369,0.201308785429173,0.113721136805354,0.119835269585896,-0.0843498828690292,0.182378600897558,0.221610307732865,0.141457193334588,0.17436074404309,0.108387740823238,0.0881064434960055,0.0999225145039654,0.0524514537019548,0.144274130349689,0.0254838469155733,0.044373209606552,0.220706647373692,0.136569073935764,0.113264236294825,0.207561579893793,-0.0757720019312728,0.185047178497283,0.0222007344053315,0.154611771304422,0.215330760457879,0.0148196243450336,0.0817403617986792,0.0779099040897145,0.0680556192639007,0.0479856372842236,0.152051278227575,0.0462629315247939,0.0673752274001918,-0.0343558072773641,0.216691399726302,0.201835105861386,-0.0335298194094221,-0.0467982315700678,-0.0383003528447309,0.100667877751749,0.140940575948191,0.178168465613179,0.156544163704345,0.0799098970089431,0.197816449478204,0.17623356535728,0.0699230342443386,0.0169686998023781,0.196542498112395,0.0675471449769327,0.0755542015985077,0.102632579608094,0.0967977932890683,0.128808948560435,0.0735346508923373,0.116684671266493,0.0987462080292279,0.0414042386556749,0.0733470292509135,0.0873331904548277,0.0424338232611306,0.0681382005322059,-0.043782257535569,0.146268594564207,0.0272709396486267,0.0881031409855873,0.0618804175055128,0.167854285969542,0.198178826604955,0.224925802286994,-0.0186971083754137,0.0726655340432099,0.077176760132599,0.169145200152337,0.10309593118723,0.164098928045809,0.121733619372492,-0.0216586275816835
700,0.150789997683806,0.14082740698249,0.0701136410744355,0.115165110555536,0.100770210913268,0.123626296591461,0.193623978839211,-0.0887873780701172,0.066492589134716,0.21153265387965,-0.0799332975793066,0.0496186631751497,0.0892380705355747,0.00390084068196325,0.0824547028831959,0.0490897431470664,0.127600164302521,-0.0659440502623196,0.189842087585626,0.1893504813979,-0.00576471275943927,0.121635726813439,0.112363275714262,0.130943917598668,0.0185720008381835,0.116920827827131,-0.062157043089093,0.0418640764219889,0.126485068638772,0.0709802846461736,0.155001113287815,-0.0401382603069365,0.0834079347566223,0.0656919950410395,0.0421617132850045,0.133611519107256,-0.0282513541757448,0.0491152999509189,0.269911989258167,0.128790356500105,0.145113539578768,0.129639418674357,-0.0459495727173545,0.158883317027728,-0.0118237034571637,0.131034155305961,0.18672958613726,0.0260995119518076,-0.0351136491096431,0.100253079609336,0.0331894991064376,0.152352732901541,0.0758607717864753,0.0743091921002778,0.0734747682723983,0.0157370062507896,0.19632181528433,0.130014674037278,0.0230316379253823,0.0301188775370416,0.0215653510361393,0.187247971941414,0.121667419114463,0.161338410909806,0.0709626260674474,0.153866794962177,0.186105137127156,0.170713252005422,0.11259495063166,0.0487763882346461,0.0925650965137938,0.0705630602981672,0.0546617002944874,0.126026643370123,0.103008189521453,0.122188771722799,0.0107796662858832,0.110955204408821,0.0824825763705793,0.0728405020542416,0.0756353291696943,0.117043896550635,0.00990036399944041,0.080123450556681,-0.0972412981316911,0.147375549369991,0.0775401250998923,0.0740712764776465,0.0317099008518773,0.193257750299349,0.170688052761813,0.133591456595188,-0.0677723257865654,0.0358037323217387,0.0195535379203984,0.158567134724458,0.247288765688549,0.192600615678423,0.00655321539492279,0.00170319976886216
800,0.0460821554529396,0.176515780889692,0.217825639228051,0.112609654575736,0.116567002363066,0.0784785576163257,0.180175900388598,-0.127809243640484,0.0785592019039898,0.202522405729213,-0.0769735787851248,0.0331820390132389,0.190031379074313,-0.0405694929606166,0.153835772160035,0.0716732281530113,0.133031729357755,-0.0497882219408319,0.205872772524005,0.0756683928641562,0.0937105087230007,0.0937886310360667,0.133189474428113,0.138757380917989,0.0727057246977059,0.0941560860971725,-0.0346302578870718,0.0232961390874856,0.00975893574204875,0.150137411255468,0.218364438175517,0.0152700563376738,0.0244167314925058,0.112984607000742,0.0815917845537377,0.141245594620545,0.032896796058159,-0.0295678054629589,0.190396439794426,0.112592444291282,0.190193295594873,0.1891456772199,0.0333067968208708,0.188752394928026,0.120830054249984,0.115570861571489,0.22576147095297,0.124255925031952,0.0125271439468874,0.123547914067877,0.155746649100142,0.154340269408149,0.048322252047187,0.152366995006733,0.0322574570932671,0.0312251653844497,0.157408601261348,0.0819787851359201,0.0889060245726385,0.107224176466706,0.0116143265463071,0.186942957118476,0.132987835500368,0.144649515875388,0.109269031928206,0.162150387762941,0.0709547192244893,0.151563697917465,0.0962890950637272,0.0781811650330776,0.119684628902652,0.108510154852321,0.0345332327068203,0.0800434072898959,0.106384883607681,0.0731124860639995,0.0357795218989068,0.139411685183948,0.12618683566022,0.0899741447955099,0.0948129333508204,0.108946951653588,-0.0158404892329291,0.0744781081247608,-0.0328138516226896,0.155848051583994,0.120564452157786,0.193558309653113,0.056082060501577,0.203561292504819,0.0698083950488436,0.131053901003019,-0.0295929211002464,0.106012660144082,0.0753840945803916,0.15356858012501,0.167278992912763,0.172186324394414,0.131292826146896,0.0649897239874008
900,0.0893607583184519,0.287714705067406,0.18042896631012,0.205735903324483,0.143597984598833,0.112082174265686,0.122300583086864,-0.193729220716038,0.0670543325619264,0.151461029001672,-0.111584123440478,0.0624938902302656,0.174743254740802,-0.0165314812900313,0.184715092169404,0.100251683248639,0.146110615809923,0.0499418883190066,0.271890472790959,0.0849662640738767,0.127316613258192,0.177479494282168,0.131671459401913,0.104990853299246,0.114260085499163,0.128670437320714,-0.0510578552854772,0.103529835808025,0.0694803097305039,0.127568551418379,0.174125635800301,0.0194746123736034,0.0558186382741378,0.100187158407005,0.11735692567254,0.123324024214286,0.132927746630436,-0.0588961395453273,0.150628364369351,0.142225061109351,0.142368552463987,0.169432600796411,0.142476149419081,0.147165360779125,0.0393774049928784,0.138955794615521,0.227325423237029,0.118109663444847,0.0451809015638822,0.166999284086913,0.200031969450349,0.0793374290875005,0.044099346114488,0.127004174796915,0.00773331112794876,-0.101324094080252,0.145062449389649,0.0710824558076834,0.0563024827839914,0.0908106369908985,0.017445573043121,0.146248183057978,0.136771936552382,0.135760906319629,0.182145465390645,0.0917496447027265,0.172895710910928,0.175285954684755,0.111465825491509,0.0565136196901491,0.197502767453664,0.0817993714167479,0.125394187905259,0.188534733441864,0.178856125190866,0.0279647146298153,0.13160597203516,0.130676963652168,0.18123765566774,0.0807104977840451,0.0853157393287287,0.10077987802164,0.0379963150839468,0.102496926466565,0.030910379834381,0.184818933896788,-0.00424598287638131,0.150596322280911,0.0706634010404091,0.145731772569759,0.122284355128325,0.199082134811993,-0.0028545112492622,0.100134417166133,0.103379721161011,0.165432991512611,0.144611092668001,0.147158342715176,0.148640261035469,0.0847921829090394
