"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50"
1300,0.617985440340079,0.927170066906903,0.0732079311745253,-0.0786239022701617,0.640076149472637,0.217082530352818,0.10865070697688,0.417605837848577,0.20188073711827,0.101043811094197,0.0437865478539946,0.167683778312785,0.0549942497945567,0.395698851705592,0.0301307199250588,0.739201419781155,0.463594443291637,0.33018122909317,0.256515839141411,0.281570963392462,0.486099315539276,0.409229749379949,0.9452813056654,0.506919799177136,-0.0823382389265565,0.551666855930849,0.536701071665717,0.0997374860139899,0.531040729134363,0.578583969668599,0.210063823971497,0.271761737422799,0.296731019021136,0.212804412833835,0.528459924777903,0.10631934865171,0.308545723823017,0.375681464191147,0.535524426619862,-0.26047570483863,0.302494376830252,-0.185448977834506,0.387897471575225,0.799031049995498,0.900426250298707,0.284800693139902,0.514292061962393,0.222251074287709,0.50461299318074,0.25295789274385
1400,0.664865654220016,0.528211706253485,0.217414247830083,-0.152753920075106,0.405405298018741,0.304526499545993,0.314494423606317,0.19283625216212,0.343143035785159,0.313676296166204,0.141555879343032,0.0772689224912828,0.0409514942334588,0.288797849082476,-0.342301771218417,0.757549194119447,0.484685143626809,0.437991394572226,0.411334882035113,0.277924384726392,0.480172238918884,0.529521822756878,0.743470935946943,0.356334047419994,0.0589922070403791,0.737608951624062,0.138981489017893,0.148418107022465,0.616530955319473,0.429511384266402,0.457312480135476,0.584532230453305,0.377157190287312,0.675566520029081,0.573675147403452,0.151384400007184,0.254527059655762,0.3977304449625,0.215855686607448,-0.202198966143179,0.290725315980587,0.0422003646271972,0.560298730628948,0.345454747586212,0.993393917464219,0.319761406920595,0.0734093969300522,0.277038031166904,0.133401365578174,0.148691484385394
1500,0.627306432995563,0.615021180732747,0.328512354805989,-0.133248180739271,0.504773815810091,0.0153162481391035,-0.19731311813793,0.385397820494657,0.485116677090986,0.0368881768611581,-0.21411446257137,-0.207441327381112,-0.318821370229517,0.264763050407214,-0.63572450282596,0.485698297897403,0.213934813141122,0.226579471243492,0.3353214085568,0.135425914062323,0.422591690654654,0.257850502462165,0.766899187585919,0.0298755485857994,-0.0259915063813175,0.918366269215051,-0.026364994888963,0.060875797807529,0.445641144381225,0.454353866184078,0.257115756460242,0.147017636189221,0.544521949178372,0.27322743710305,0.436830996951128,-0.353328575667131,0.0854850945383114,0.359107748191408,0.25275540075202,-0.0495155338083071,0.326374251908933,0.133339816318672,0.483293602137374,0.252987948036259,0.831267227679048,0.505590875563889,0.261588414418977,0.481574170213829,-0.0399356445719713,-0.0688596268204983
1600,0.686838806571083,0.364875459932161,0.553789824086597,0.0238128301659281,0.194746889574704,0.433545165815937,-0.206143885732377,0.24620084122014,0.373555178095488,0.0416312481699762,0.163469970077987,-0.25271749470068,-0.302933653244195,0.482128619094657,-0.128883687215462,0.858412111246958,0.350220707852695,0.155918670308201,0.316647920457827,0.285911190600966,0.412865187203422,0.290117529329907,0.536157786849609,0.236741355332896,-0.307344232821896,0.620583948300753,-0.0495973256307632,0.215410241462632,0.646408373382082,0.33481845272139,0.343544481593206,-0.0465368264799711,0.296993650819576,0.0559092723532199,0.592347358948444,-0.229194351858732,0.403085859973908,0.436328010625264,0.524795820300284,-0.071978038987816,0.291353474662797,-0.0438331016935444,0.396894166462114,0.986946965628118,0.45577857861713,0.547069402156452,0.151075102080191,0.447310981258929,0.0943118626798076,-0.0726773902974181
1700,0.723351350071018,0.618023733555972,0.561739783939573,0.418324796520985,0.305683060388424,0.571667952622049,0.464368415576343,0.291849081917024,0.342949810850133,0.206628069010857,0.247563394843797,-0.00965467712785895,0.0614741466262244,0.644108473401416,-0.0611373380275255,0.789393450822827,0.541037641940052,0.338509868826507,0.427525507742351,-0.0999223327834625,0.468597629742897,0.138461834023503,0.627339089373885,0.308040777742274,0.0625307706342358,0.629944005456756,0.168234299083449,0.250633434997031,0.6359224504629,0.44487334569343,0.54341443493889,-0.0241629320553873,0.508265996900153,-0.134127549974969,0.66547476529102,-0.186603978050905,0.544491625709253,0.329726017216764,0.53985270345497,0.234957866480335,0.235266442282546,-0.19342057096845,0.643771765916216,0.719334112995619,0.446647670388996,0.37603374345837,0.251653668387168,0.456157571071608,0.428516061560204,-0.122139478502786
1800,0.929730022893738,0.653556788042057,0.445517317629821,0.322607963638987,0.524006938116549,0.577562375507959,0.377949238340741,0.244770169988653,0.607740800019394,0.304396508000447,0.342886305556945,0.0890805418220893,0.350013451553537,0.570662561158119,0.415107150090627,0.579379759569825,0.570981334458883,0.23991699248052,0.358350480160361,-0.313433541518855,0.673902511484967,0.326957231591923,0.590869810844055,0.405904646676642,0.309610831091617,0.866948215262219,0.170515252728759,0.175531805882653,0.485890755497331,0.160060163048329,0.750790532295699,0.458757171945468,0.587252701644199,0.176824690316249,0.485984316060317,0.293264593705778,0.386758429790015,0.340923668721138,0.805998448769215,0.572699985905468,0.459258377099819,0.363331064413255,0.623399753768072,0.27371307663734,0.192006701819415,0.435117798080717,0.275549944554339,0.615152873797711,0.174454177410982,0.118328841657749
1900,0.713494039181532,0.69266115333863,0.412890824277611,0.228285012418165,0.753462564159428,0.422185541326656,0.0918102837946096,0.49193590352577,0.292624954267743,0.209668401384302,0.240834922438352,0.334789728059076,0.450701940293,0.404022369779288,0.663036593947804,0.627279540706313,0.216085207346502,0.205505945452851,0.229938598538445,0.0984198009320323,0.586326491705267,0.419291597632182,0.572777860360616,0.325857584517315,0.472798733865692,0.690955286932703,0.373281901665698,0.0380822024507274,0.464284280329471,0.25525413342272,0.362707252659398,0.447785825546381,0.551239508049256,0.278741939570304,0.25154984915922,0.371896682204578,0.28757931517459,0.407014161418585,0.538075111272894,0.503063809434946,0.322859443652733,0.636623100119098,0.403873425108746,-0.247935402108503,0.205983240666406,0.061676024010423,0.33776860010392,0.605351470088007,0.296335752752757,0.421638839343606
2000,0.665333110144838,0.748909040846921,0.641578555804238,0.160653094742954,0.445718257814591,0.491078996680116,0.0157533151912899,0.522000422518607,0.211704394772097,0.143504925095158,0.433296086410356,0.402782136269429,0.359383677449536,0.472622096412863,0.498082752516949,0.565896416345399,0.0694770904650919,0.023751480337447,0.453600273343794,0.0780203873654488,0.648349326435961,0.140661596756484,0.416161432147543,0.374140711752244,0.362515876803269,0.525777792947112,0.444889268729223,0.0825772826911597,0.270669977116537,0.339116755474957,0.283506721303582,0.520191417178608,0.382985583328294,0.102967668585731,0.358451926028132,0.44207448067918,0.290884538757476,0.520877477150003,0.552215193370478,0.366654991536609,0.258262814231292,0.47077470303953,0.363299843214395,0.129595554617835,0.39141834809335,0.151008103677392,0.219715466215423,0.760884952558077,0.589935275817627,0.209669065278499
2100,0.580243045817722,0.661762725651292,0.918615901320728,-0.105626498412389,0.495182666956955,0.618150429091683,0.102167938704999,0.293424168656418,0.359512987005171,0.367456751508543,0.451976670009768,0.323806806275666,0.573378322987314,0.43105452359829,0.505107765889661,0.247398895607295,0.168902163857173,0.107166558474908,0.498304482530851,0.439225081960553,0.778517544378997,0.0439662507274869,0.552430065866602,0.196230640691574,0.439771179909016,0.705577091719097,0.43874428637329,0.0859378645724191,-0.401125691777676,0.596027566816529,0.18959987155901,0.667914365260162,0.2674396779016,0.396369176417378,0.412167452583381,0.2993871543496,0.112603557405977,0.493446165683722,0.421106295688584,0.530812944446496,0.400691418737479,0.365961206796049,0.475518946908018,0.533944272810778,0.392506315551662,0.210826266872264,-0.016541104016091,0.558351626510524,0.934550615227566,0.183854140945389
2200,0.401854500391979,0.929896574655963,1.04093414716935,0.371104671258564,0.418560936402256,0.898170780540323,0.0563488640346967,0.46479335321872,0.419627492645383,0.209322847365657,0.338771957355178,0.469957550376833,0.389955187069319,0.467275003882719,0.324608153233195,0.704948819727342,0.173158905953209,0.0871422562836359,0.347609398879188,0.173019887418115,0.483762268448699,0.086367058596931,0.599980373865629,0.238049237241569,0.495723192282571,1.14412505411011,0.312859677020346,0.285540591843208,-0.111747935554187,0.497038530522012,0.433718853425428,0.684988807491732,0.450159666525555,0.378609009258624,0.450870740342004,0.504216656329825,0.31764576865024,0.485998658953261,0.312477233601009,0.541178199949754,0.625913529636131,0.463321802308413,0.48440895788826,0.378763865633952,0.514270059035533,0.368237681258054,-0.0240702024615492,0.582241366239301,1.33971927034316,0.0957823856029583
2300,0.615835055914183,0.798695893978165,0.745318771357799,0.524492091734098,0.772221280389513,0.95499046208449,0.136988334080045,0.347783237786097,0.436277415261857,0.162171773390618,0.551492367643879,0.232639883776171,0.454129858449372,0.461507331585668,0.593378060995148,0.476926472355428,0.419596429366704,0.417823262125586,0.41776680883482,0.149422558040634,0.505281683402578,0.163015166241022,0.718251888785637,0.48901886955771,0.577941371424869,0.881237052573188,0.367232231350241,0.25136375896395,0.212715006934755,0.203552488147742,0.476907326424431,0.843112658734193,0.744300127825101,0.319034989153755,0.547397787482296,0.417241612731324,0.695613366009504,0.6137694343603,0.489788394596739,0.635894665264819,0.485561531264829,0.912563063257565,0.449195442902872,1.20019722128392,0.622907011957399,0.563609373668876,0.0345294061000727,0.560355997316569,1.2339370339515,0.303151443099821
