"binAges","ens1","ens2","ens3","ens4","ens5","ens6","ens7","ens8","ens9","ens10","ens11","ens12","ens13","ens14","ens15","ens16","ens17","ens18","ens19","ens20","ens21","ens22","ens23","ens24","ens25","ens26","ens27","ens28","ens29","ens30","ens31","ens32","ens33","ens34","ens35","ens36","ens37","ens38","ens39","ens40","ens41","ens42","ens43","ens44","ens45","ens46","ens47","ens48","ens49","ens50","ens51","ens52","ens53","ens54","ens55","ens56","ens57","ens58","ens59","ens60","ens61","ens62","ens63","ens64","ens65","ens66","ens67","ens68","ens69","ens70","ens71","ens72","ens73","ens74","ens75","ens76","ens77","ens78","ens79","ens80","ens81","ens82","ens83","ens84","ens85","ens86","ens87","ens88","ens89","ens90","ens91","ens92","ens93","ens94","ens95","ens96","ens97","ens98","ens99","ens100"
0,0.227711273988188,-0.0861795242321512,0.0379912524822079,0.0073169732866511,-0.383622613837234,-0.167901915978947,-0.0270376595417542,-0.0659305945470742,0.00247271608587918,-0.134812411972527,0.049796844484505,-0.0855614249916988,-0.0741371929781192,0.09747401882579,-0.058230558257115,-0.329302017175921,-0.0321673431362972,-0.343894778466284,0.132702398645792,-0.230155632511949,0.0168029215475426,0.0502570001832827,-0.0531326490544598,0.36436893433604,-0.0510921748471764,0.237401637301444,0.0668256449651576,-0.127668967790708,-0.145662889127634,0.15190632420015,-0.000449657510248641,-0.279210532939603,-0.10104459644508,-0.034286677451186,0.0803685957234269,-0.197420347508259,-0.50601693765535,-0.274266351238243,0.191729592143786,-0.141519950612649,0.125019360987361,0.124213736993059,-0.126548787284735,-0.297194087447657,0.116589536685842,0.0290770330721878,-0.077123982965407,-0.131269478913542,0.17333052731809,-0.358056420278311,-0.138617907164572,0.276346197454965,0.140001844361479,0.0667881887359721,-0.108532086788193,0.212615766015906,-0.132120643408891,-0.00202895734773353,0.0606925985661862,-0.277727738588712,0.0617831498279661,0.0226005560865965,-0.392718718582858,0.156568472162936,0.155229675656826,0.188128824840229,0.0263144143551382,-0.257850102892527,0.164915519712036,0.200074049985901,-0.135704650370302,-0.254069477023491,0.0243020886193706,0.153597001912362,-0.168444379407049,0.137934403258011,0.0928767473991993,-0.0637049961000174,0.398863574560865,-0.0773192483198823,0.208385549945735,-0.113152979634822,-0.0906988343641668,0.172486833060753,-0.379589554085111,0.0744474938852561,-0.0314282764872392,-0.347990331845811,-0.107321076040086,-0.197031359378991,0.0592648403979488,-0.182558127620125,-0.00794618007814918,-0.0393192114635609,0.00861675822572694,-0.243972640563018,-0.326834296267265,-0.323393904678325,0.164171613244145,-0.0768150658515473
100,0.261784644841981,0.125428703948688,0.0895301717355987,0.283836264599634,-0.384042612385772,-0.113135370118065,-0.0048892481840557,-0.044756409948947,0.0463428460009574,0.0897783618179423,0.168906482530101,0.151597723499006,0.116020751873394,-0.0383696285336388,-0.00444459900528349,0.0962827568475106,0.142475253039143,-0.149990146649629,0.172000921463372,-0.156725297632051,0.235832293123755,0.0828196042049543,-0.219525827915831,0.473315658145578,-0.0380305162528031,0.339565574642917,0.0409953757745589,0.0446142522009231,-0.17895407624815,0.12722469746314,-0.181691307452217,0.218348403448327,0.0346422921224624,-0.0513447256984669,0.0746904266214789,-0.183417910012344,-0.416666348130765,-0.214213575417265,-0.168789520625844,-0.0517137523331015,-0.067301292846875,0.0739427123312609,-0.125023553957384,0.277297755138209,-0.0786645715192619,0.0152644942129566,-0.165534948785303,-0.18390020988484,0.0505526871412515,-0.0581176855021519,0.00444459900528349,0.478853269053703,0.219777846169488,-0.0718625539421605,0.22638680801437,0.350826329698524,-0.0663266139113414,0.215854296341148,0.0438374234886432,-0.239057989474442,-0.084250861228955,0.128892400920057,0.056860127477716,0.152560869218035,0.221966858348655,-0.00922458406395421,0.23503919309558,0.00603254288885097,0.0997771401314355,-0.0216941875692259,-0.0878091388243754,-0.419828777612314,-0.15708914070776,0.0233022714132794,-0.050701180041823,-0.088659067487379,0.148958215905434,0.0129761040110755,0.369602354279657,0.264997469470826,0.0129925430943864,-0.233637448682271,-0.0388589271953053,0.199103056097395,-0.0655891503656263,-0.102988459114649,0.178148168531574,-0.00783318836142638,-0.091309094393898,-0.0713649932536062,-0.12547181037541,-0.234012392194377,-0.0780732587393943,-0.00480741756124084,0.0244785548718406,0.0579742337648331,-0.0527993822350636,-0.176860229506038,-0.168870508480855,-0.0152160373936432
200,0.147012131395796,0.226430787951474,0.230528158615027,0.353025051474353,0.152838585913479,-0.0503479545790257,0.00912853573580294,-0.130201691981013,0.0363207416258706,0.191463843923047,0.171150805051065,0.168027343853537,0.116672044900808,0.421496242634305,0.0865499266114101,0.232608516840407,0.0141588192312397,-0.0587974890239586,-0.0969287807610428,-0.189560233219915,0.406023510794142,0.0678548529140126,-0.203947532524414,0.4465290444588,-0.106638810731709,0.261609949387802,0.311487727515354,0.0227123254051197,0.148925479097882,0.297178992145256,0.0858683751556495,0.137552745110833,-0.0315719343268357,-0.0637572326279615,0.093316762534394,-0.0500557728841495,-0.291091781226464,0.0334888841846832,0.00292683494331464,0.303171468018691,-0.258606487434786,-0.0408377213908679,0.110308619873272,0.246702198201673,0.141075107754946,0.107950447081618,-0.161631907286666,-0.0211001061908812,0.0718034842314983,-0.184879778828586,0.101119336266761,0.482376328024774,0.0356118871842489,0.0300679828833651,0.303619462098645,0.224059247543889,0.0762343422494291,0.30409143274371,0.0802075291107748,0.032392452724623,0.0408443602853657,0.241511641716155,0.241014436443675,-0.0113734226654262,-0.0502878444460285,0.0093955720417557,0.0714286533854943,0.347200317511698,0.0881828059841301,-0.0554041848571515,-0.0576657716453171,-0.176995207587516,-0.15356617184305,0.350585407948634,0.264919417298756,-0.0131136807626496,-0.0644703627282974,0.0437995472073562,0.442046147885691,0.0432071476020079,0.0368785882909055,-0.314027898367539,0.120712668091416,0.320111960562187,-0.269259706444343,0.00780407726110566,0.383053222456836,0.0289341169115725,0.110458493668538,0.0924415171016348,-0.0607903687211222,0.0331249874590388,-0.110538466739097,-0.161931895146806,0.0235233145622126,-0.0484498968044903,-0.0664816410732723,0.0857300676642993,-0.0963606755854914,0.041770526365431
300,0.318930803514696,0.182066900262651,0.26219949495641,0.222497338915215,0.174378211185056,-0.0549628951334861,0.0812618701424459,-0.266661970606726,-0.0727720100647856,0.04872443493313,0.192711252209244,0.0516386576158283,0.211406231292572,0.296204391351128,0.175354729413778,0.105442307431722,0.235406650824736,-0.0870238821449335,-0.0134060646716282,-0.0725448948612728,0.343629072539981,0.137960580500815,0.0303731541669203,0.262960951132847,0.0605300512879074,0.0559495428794988,0.297212934616565,-0.0553904578165561,0.368367558341656,0.235583467082749,0.0150297320522425,0.214807254709343,-0.0421235364897145,-0.0316839309472936,0.346071783948894,0.0990472874760744,-0.243113549688103,-0.08678392632515,0.0199137418043332,0.209670880010866,-0.0861749898336583,0.0276801090434128,0.166031035144271,0.342934669449221,0.0414843335073357,0.168993271379149,-0.0280296102064611,-0.0177412838578407,0.200079607629449,-0.0136603700066116,0.119307636539504,0.484525710002689,0.222887931352366,0.0860942926997864,0.381601303419886,0.281126654045232,0.190147122589076,0.248071132215888,0.00845409165112232,0.153999029511838,0.262986232567986,0.120378161190767,0.285093794772517,0.161848972800202,0.10063262246993,0.0480057765499051,-0.0893881363285764,0.329430584486816,0.205260413504041,0.0450888062722919,-0.256861319062165,-0.0683725981349551,-0.142486360901721,0.425297938820756,0.317048135509047,-0.00887273177422426,-0.14000923726259,-0.0732482575081436,0.22263901972329,0.0340640950265779,0.118584826503893,-0.268907743460496,0.402237497365123,0.310822995728107,-0.30377622125847,0.0470547695351509,0.436072707500372,0.0534404635085977,0.164296035062944,0.0382879479430374,0.201991176711432,0.165011031584747,-0.0358494086685147,-0.191684399002086,0.204048007767598,0.0128704990141662,0.0761689933300881,0.13498596719506,-0.222506978550296,0.19980717585629
400,0.365468431060087,0.295320934750105,0.166277948979165,0.15271666427449,0.065035326465073,0.236894343161278,0.154363534040765,-0.284883538991839,0.0811134906433016,0.102808349295434,0.288142902658769,0.255388024226072,0.0688124999547128,0.227248331980977,0.0594606629117742,0.250669635227488,0.264413002172567,-0.0374275594402235,-0.117267070744066,-0.182589936974561,0.36953780939561,-0.0427426640172927,0.0326465813425401,0.282384388559807,0.1965165881534,0.298784681988013,0.22799389792653,0.0418230720767921,0.310491021588107,0.307621802479081,0.0442236700809388,0.286478797742666,-0.128729621847397,0.0251182113406085,0.5569387269398,0.178408405180686,0.0387655548600922,-0.165287849239451,0.133497695473366,0.248643980973388,0.206884166458945,-0.048000854041447,0.205426787002629,0.460298152921588,0.117165790917289,0.178346104354218,-0.0310781587052229,0.20776674854148,0.0935850168791133,0.10652063870566,0.258164297566256,0.392211151473874,0.08788077727859,-0.0503014167592094,0.371254752096236,0.515740361894503,0.0872823515534543,0.268260331913178,-0.000980238521362808,0.0651143550380223,0.237646388542691,0.0513485159148408,0.428001589131189,-0.000159377298293878,0.178546244469428,0.0115275173898333,0.0498580318179486,0.297560060994378,0.211840805625311,0.202431010522391,-0.27568153776284,0.0401837383671559,0.0901992284540012,0.232082402804653,0.103966870739664,0.115720367080821,-0.128791227220427,0.011399106601276,0.218624500847003,0.0639674281265771,0.10631728747081,-0.130400638930794,0.363890579474679,0.206354012322374,-0.0686705228178558,0.147970339708714,0.314538486853149,0.073186053239445,0.153218395573662,0.186196052980686,0.215600641803993,0.280325787536354,0.188438929073663,0.0131109599678073,0.222200557584081,0.254360114419907,0.0854773981127808,0.178413109998283,-0.0633944065024117,0.152029466108693
500,0.274113237743219,0.331652516047625,0.158964502402363,0.304924844554819,-0.083366690158036,0.165076023465369,0.113571958246904,-0.147481533991944,0.216655363262955,0.0217923422374715,0.243789080651117,0.137775255069397,-0.0707856386096501,0.104229197733712,0.10889018933972,0.0769139491273021,0.152884834298637,0.036005965399429,0.0272214579758404,-0.222123466060948,0.322192606556328,0.00627295114657056,-0.0247109163943082,0.230335898805015,0.283661927200802,0.216080287715641,0.0645664263744289,0.125139946413605,0.0732637422316112,0.225343814621595,0.00367815862410312,0.0821315361189396,-0.206399196421457,0.120552323335927,0.514087083034558,-0.108910535539881,-0.114096430156065,-0.264101010957524,0.305093058488122,0.225467354243466,0.143308126400584,0.0306833960333905,0.135587523969249,0.280650309714207,0.0471519878888513,-0.0284691585878677,-0.00782800583093668,0.277353288483489,0.0829171694043781,0.0570453670474798,0.130832039960074,0.446678422264914,0.12412146650653,0.0261768447834737,0.123524458656868,0.413996038343683,0.091391859780079,0.302020635085621,0.00928660936951603,-0.000440585359739176,0.0989780595136215,-0.0432570224748432,0.294042381428313,-0.144924574451748,0.135632823183864,-0.0249427850346738,0.0581555003915434,0.0696681278154538,0.0892719561411885,0.124525906547388,-0.0672170158982884,-0.0445649408323646,0.149863416197175,0.294650574492072,0.083793787683433,0.077218366733917,0.0675443472140538,0.15766871237428,0.0241400056161564,0.0735789442165375,0.112916972089929,-0.156690474729898,0.231057803968552,0.401264995881417,-0.0962106011234197,0.225293810893799,0.200015424976045,0.13832541803642,0.175997688482421,0.395770021915549,0.161297532659163,0.314602309449206,0.235588701746979,0.0646623992184684,0.116687740733997,0.141664698982691,0.055291090811421,0.215504814224715,0.0250135408110644,0.250088235657416
600,-0.0272354706032285,0.22124874505849,0.0827488582816946,0.210015511217193,-0.109416424991663,0.0590034165609248,-0.0178279585396189,-0.0539830563581283,0.231382761322117,0.0106474703022112,0.119003444696198,0.198909862786934,0.0261874487464984,0.0332684007709708,0.0499272245344004,0.116014943010981,0.0877448498603306,-0.0503831152847983,-0.115202677611408,-0.215585332347188,0.404001286219703,-0.0735798780870279,0.014894695159435,0.12382520162635,0.131429766022052,0.118347818606212,0.00999157918942531,-0.0517295159198629,0.0782211658915712,0.0804758568703411,-0.0655409985158255,0.115826917450042,-0.340707968773123,0.137200919687414,0.423924409471552,-0.153132079822231,-0.0769202116328036,-0.268548784835523,0.120867490907738,0.324190824658908,0.164090879180568,0.209713760758965,0.0666825622914484,0.316698430274583,0.0848335513200232,-0.109629539754104,-0.0258160777377581,0.141605139351636,0.219019357950971,0.0851276718882514,0.164537596702398,0.431533872200346,0.180945087759047,0.141586708469625,-0.0285834176529042,0.325366014432872,0.227276217886976,0.242692967253331,-0.075540157252676,0.0972288990851379,0.072085090211024,0.0390544817938431,0.369664189200347,-0.198232842759145,0.249823295868429,-0.0282656283092022,0.129348320149282,0.104545167635247,0.0589595362484347,0.121898854308277,-0.0862701563524984,-0.0826629955990261,0.289044885783296,0.256556877323797,0.115956854046724,-0.0803733768564653,0.182151427487711,0.231128893824613,0.0257434833582043,-0.00724547682770282,0.0700674285386496,-0.0249989113320307,0.245337696426718,0.377830189124035,-0.22188029214133,0.196291735062346,0.216532755627139,0.0741572826420077,0.35450504716166,0.311143546390516,0.0401421243349924,0.357770071734694,0.191796963101699,0.209942701809761,0.102059939856277,0.109628221760488,0.167356260972755,0.319887729779481,-0.0279880244700198,0.255715596759575
700,0.102129665014724,0.204229377368843,0.0122064110931626,0.177254578539328,-0.11979713929432,-0.0847519124414109,0.0129632205910003,-0.125419926108244,0.145567011093404,0.0717540744631892,0.231049651549878,0.267662461251321,-0.112246877974602,0.135646087383614,-0.0406942756321645,0.0124220186441978,0.0295096127028472,-0.0580635770793772,-0.0719032341151621,-0.175268394529668,0.214455999799887,0.107856303927018,0.0251933072335922,0.115886153705981,-0.0224881176216146,0.0608304150014712,0.103725422121215,-0.0381625803618235,0.0522313431426583,0.161871242999089,-0.0135139764375403,0.140407349000547,-0.063224663752938,-0.0124202770203859,0.35143670492362,-0.11652896792173,0.0882311858086393,0.0697682680301749,-0.0123683831380877,0.22454996707311,-0.0109318123627547,0.083967023190091,0.182519948692403,0.458054983270474,-0.077031788187889,-0.0785485167981154,0.171149504452011,0.133001057594273,0.0980024179082947,0.00210061798118966,0.201973640883223,0.532749609125544,0.233774274890225,0.0527291833547665,0.100440226041101,0.300820192772717,0.0370107081567063,0.192202928099286,0.0941974100814845,0.169188673399237,0.119624739543192,-0.0269357276914242,0.235167228879532,0.0717605769858069,-0.0693968905967011,-0.0360448886480178,0.149919002352101,0.193621139974344,0.051756897770607,0.0503411005425831,-0.311135768534114,0.071071813211556,0.127100637479797,0.373107488510576,-0.0556740810080931,-0.0435693669332827,0.0170164479162782,0.0121543835407825,0.147265149840167,0.028943684694556,0.0448107171834635,-0.108484860335596,0.301085250281808,0.452676300265427,-0.250830577688893,0.296177582802291,0.199143580930985,0.0678761500072294,0.105636301647939,0.190349633903055,-0.0524527522077028,0.324897995797491,0.206688039335411,0.220982025683981,-0.065534719844345,0.0903710004949587,0.0657993722595026,0.337953012481183,-0.114392978301589,0.0919775152968427
800,0.0682360963197822,0.0670959133510252,-0.00538770659405596,0.0181434586640455,-0.124013195736637,-0.113440603475321,0.123829462252379,-0.160912363906903,0.0315916050038925,0.0618271254710643,0.203626596323898,0.162873898678373,-0.0398600690996369,-0.107419827312402,-0.0737119601836684,0.140312339484601,0.0263436955898839,0.0783360839770841,-0.0201174810247215,0.0464870278796193,0.109851671834756,-0.0530557697739355,0.0840943335609616,0.125293243804146,-0.06629814320063,0.0286535471283034,0.164520651710527,0.0989767688154745,0.103112598158101,0.371451970653413,0.116762751699775,0.0544930814205646,-0.0565656790280141,0.0131780811685432,0.154435248638824,0.0407490706108826,0.0942641271708122,0.134693144272119,0.0698774739286221,0.197753376851004,-0.0942211176757405,-0.0101524202355767,0.197839784000003,0.468247764610256,0.0134624578929401,-0.0546728769380599,-0.031922229882124,-0.0695786394106832,0.0542309418628718,-0.289326969710648,0.370502346062508,0.461840587596822,0.239020968734399,0.0997029674908394,0.190180114239367,0.303004984870171,0.18664028744362,0.274307023868256,0.0453792576493545,0.190081417136113,-0.0909262202458367,-0.2122679121647,0.243527399800947,0.18354380469854,0.0747944679983598,0.158765089617012,0.0521947989946335,0.188166811839973,0.0816956602376393,-0.147106979470727,-0.188806517784082,0.0518265714501708,0.178404429852311,0.316439298635691,-0.016198809538851,0.0038175772165398,-0.0824253907631419,0.126869595382447,0.13782760218301,-0.0830236606542544,0.117511258709962,-0.0582986445006375,0.255192150488621,0.231477026366087,-0.227129803358301,0.229903079063887,0.131394847733468,-0.00657904957487487,-0.0302352349349704,0.386660830151047,0.205281941005751,0.168737744928205,0.0529437345537963,0.27398404534043,-0.0489038018374393,0.112015186227787,0.0337365713066519,0.439598440584344,-0.232773831379935,0.0215090778961241
900,-0.0085200076950579,0.185818573769802,0.00511713312221312,0.0224915020947061,-0.088385586775406,-0.111866457147138,-0.0150485107987988,-0.186605316896109,0.0790646352811037,0.0372393590941887,0.0295286494540607,0.213897555355274,0.086938739349341,-0.0830569206287123,0.043365826398776,0.272128237798385,0.197522553460046,0.0798309027353673,-0.0998719691717067,0.0830208964376618,0.106780637138917,-0.220397753184806,0.210187768073919,0.164262133878821,-0.118868190213386,-0.067303946735624,0.355963308734899,0.0513372880439658,0.219001538310264,0.221084281879825,0.138629823161617,-0.0220074936128948,0.0450298431109725,-0.0838736851613336,0.0744115259249899,0.165859743462613,0.149322198784472,-0.178885234732696,0.149545304372088,0.196764065514859,-0.134795663127859,0.0109859410475514,0.0931595760448076,0.215497409597363,-0.136356480121202,-0.0708708443281802,0.113646728303558,-0.0472740412741245,0.125890850983767,-0.0859872942900032,0.383924128917618,0.348892656537248,0.154772411035755,0.0357589124402782,0.209583691337473,0.309901963498278,0.117516181410498,0.291281690923949,-0.0439044483849559,0.288355456994052,-0.0680515356004468,-0.216642596193942,0.20439372258642,0.221213827287281,0.274662183718657,0.123927861508347,0.145489409493882,0.09277707228985,0.00503601903196302,-0.0507623279598619,-0.205238334304163,0.243999654560413,0.0416055440227866,0.241472600682036,0.119868241092478,-0.100823194516376,0.0341779573691007,0.0868458240518691,0.0891695903566954,-0.0145289622110829,0.191679414284882,-0.217098964656791,0.169577829934053,-0.0810841910834838,-0.119571852605804,-0.0684370875939477,-0.0618173172983228,0.171137281825184,0.130708369750766,0.29877801633558,0.286550938083511,0.189172192245607,-0.0911838878988969,0.199148559759656,-0.139567533265405,-0.0534255155449641,0.138433601060363,0.366182022221686,-0.189220277782386,-0.0193010532326523
