age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1911,-0.150165,-0.121898,-0.0561135,0.426804,0.633027,0.563843,0.422945,-0.26667,0.361332,-0.458473,-0.248639,0.484919,0.197984,0.704137,0.552934,0.510376,0.377814,0.583495,0.444355,0.213459,-0.250108,0.130013,0.801153,0.311749,0.650867,0.238995,0.550413,-0.00536636,0.278764,-0.00492914,0.597852,0.564984,-0.195314,0.311912,0.196248,0.382778,0.263975,0.244902,0.14091,0.526124,0.598198,0.193482,0.207269,0.242961,0.253565,0.285376,0.387735,0.11118,0.248829,0.338249,0.293533,0.38001,0.319712,0.50361,0.398775,0.378868,0.599885,0.162328,0.596696,0.593264,0.542276,0.273411,0.152529,0.384086,0.588794,0.591862,0.446406,0.267161,0.684008,0.55559,0.597007,1.01341,0.617846,0.66447,0.740393,0.513848,0.756234,0.291722,0.902865,0.839051,1.43363,0.741498,0.358391,0.315526,0.790102,0.38373,0.771504,0.926541,0.860561,0.428614,0.432178,0.571245,1.17127,0.418221,0.384062,0.419571,0.618984,0.69661,0.148194,0.624245,0.527965,0.761127,0.736257,0.689616,1.02535,1.21016,0.371025,0.850147,0.635207,0.622216,0.612336,0.87307,0.526861,0.721398,0.561409,0.941809,0.445093,0.136198,0.976619,0.554795,0.207377,0.691062,0.864892,0.856664,0.533179,0.840175,0.556932,0.908363,0.601265,0.64297,0.680834,0.647725,0.802634,0.540125,0.90433,0.522434,0.44764,0.74782,0.78413,0.657003,0.610188,1.08138,0.860336,0.555632,1.02692,0.976933,0.585729,0.260438,0.51933,0.934954,0.712487,0.999325,0.757451,1.06872,0.702872,0.931667,0.968387,0.67476,0.475177,1.01966,0.775343,0.646198,0.916006,0.571378,0.884224,0.124133,0.105202,0.228982,0.166861,-0.0277746,0.716979,0.10894,0.593368,0.722705,0.19458,0.517669,0.695259,0.179073,0.50998,0.0944022,0.297272,-0.0114062,0.318852,0.699343,0.165943,0.3647,0.612769,0.573648,0.235905,0.470017,0.400561,0.0775814,0.615427,0.141975,0.381513,0.0929007,0.403895,0.509555
1910,0.0265696,0.163879,0.0262382,0.0288495,-0.466436,-0.102529,-0.431565,-0.0267233,0.184137,-0.244006,0.193656,-0.433148,0.331846,-0.432732,0.138351,-0.214578,-0.21647,-0.144216,-0.361647,0.381719,0.1782,-0.0205604,-0.335332,-0.139153,0.143325,-0.188358,-0.321401,-0.308027,-0.195487,-0.615742,-0.0625608,-0.538517,-0.385226,0.0114656,0.0550391,-0.0501649,-0.0733827,0.261448,0.323843,0.523674,0.26328,-0.0665674,0.152775,0.00832245,-0.0805835,-0.121995,0.486435,0.13225,-0.2741,0.205063,0.117016,-0.124508,0.190539,-0.100117,-0.0540493,-0.00977978,0.679819,0.189119,-0.25549,0.282195,0.264286,0.404351,-0.00799242,0.075021,0.109843,0.0188299,0.370354,0.465892,0.393567,-0.171344,0.604702,-0.0499183,0.616078,0.373236,0.974993,0.531853,0.358314,0.901086,0.590107,0.462216,0.638298,0.481087,-0.153671,0.115764,0.242294,0.290771,0.0894253,-0.0479044,0.0577813,0.0550699,0.310893,0.402336,1.04247,-0.0946258,-0.187322,0.402238,0.302095,0.0970942,0.621839,0.499406,0.403125,0.636288,0.611418,0.564776,0.900516,1.08532,0.246186,0.725308,0.510368,0.497377,0.487497,0.748231,0.402022,0.596559,0.43657,0.81697,0.320254,0.0113585,0.85178,0.429956,0.082538,0.566223,0.740052,0.731825,0.40834,0.715336,0.432092,0.783523,0.476426,0.518131,0.555995,0.522885,0.347624,0.69658,0.505618,0.507678,0.283713,0.377457,0.450275,0.576474,0.535039,0.446029,0.757932,0.0885019,0.734694,0.470777,0.33357,0.589092,0.411784,0.184052,0.167417,0.588694,0.587206,0.539053,0.509901,0.33961,0.418165,0.15125,0.531207,0.191335,0.704336,0.377394,0.0429928,0.655122,0.631456,-0.0609342,0.105101,0.213696,0.523714,0.385046,0.43976,0.135304,-0.00957328,0.23027,-0.0881465,0.0983485,0.517092,0.313149,0.165893,0.267272,0.0970898,0.30488,0.281757,0.369834,-0.0338092,0.537191,0.0581584,0.237395,0.411002,0.509562,0.413925,0.209243,0.165157,0.513484,0.0777537,0.212206,0.290538,-0.0494261
1909,0.127223,-0.243463,0.0588481,-0.144826,-0.313219,-0.067803,0.321837,0.403904,-0.464414,0.379868,0.457257,0.519796,0.372472,0.134754,-0.458145,-0.127921,-0.266125,0.390223,-0.497012,0.400064,-0.21307,-0.117285,0.749538,-0.216999,0.438984,0.190241,-0.326413,0.166104,-0.336026,0.547232,-0.0449096,0.326645,-0.437009,0.344668,0.22255,0.0532649,0.215319,0.31454,0.137558,0.172187,0.129468,0.0241596,-0.11766,-0.061372,0.137567,0.279539,0.168757,-0.0879104,-0.125783,0.249971,-0.00431686,0.275115,0.513929,-0.0197109,0.0316326,0.136961,0.158614,0.126427,-0.004444,0.488649,0.0547222,0.272512,0.235751,0.164454,0.238184,-0.019425,0.325435,0.370831,0.308883,0.641212,0.885946,0.19662,0.735613,0.52528,0.487737,0.385809,0.516489,0.707142,0.176231,0.512474,0.337692,0.51289,0.635472,0.334547,-0.0894026,0.0964358,0.565476,0.742548,0.422699,-0.0440177,0.874188,0.456368,0.667591,-0.140881,0.463174,0.400482,0.528311,0.506891,0.54104,0.586106,0.489826,0.722988,0.698118,0.651477,0.987216,1.17202,0.332886,0.812008,0.597068,0.584077,0.574197,0.834931,0.488722,0.683259,0.52327,0.90367,0.406955,0.0980589,0.93848,0.516656,0.169238,0.652923,0.826753,0.818526,0.49504,0.802036,0.518793,0.870224,0.563127,0.604832,0.642695,0.609586,0.700237,0.893451,0.434198,0.680775,0.938375,0.607338,0.609222,0.590112,0.710476,0.543891,0.792866,0.67649,0.684373,0.499299,0.677567,0.595287,0.342214,1.0759,0.47413,0.77635,0.790668,0.889678,0.403861,0.186199,0.552335,0.886347,0.455463,0.41131,0.345981,0.73743,0.735786,0.549438,0.826419,0.385968,0.283852,0.356679,0.280743,0.18302,0.448356,0.361467,0.156026,0.408675,0.0786637,0.40712,0.346883,0.657433,0.239096,0.0530145,0.0370169,0.458208,0.0867829,0.271948,0.261382,0.666382,0.502333,0.575841,0.742211,0.613545,0.786996,0.545446,0.492094,0.341473,-0.0534377,0.450982,0.484484,-0.0266159
1908,-0.289335,-0.170085,-0.0502015,-0.664696,-0.0861223,-0.0928449,-0.214483,0.0718387,-0.139217,-0.465984,-0.196286,0.178172,-0.108344,0.321444,0.475555,0.285472,-0.0582525,-0.35076,0.381832,-0.0862283,0.0190997,0.345346,0.290433,0.308149,0.289065,0.36258,-0.0624309,0.284829,0.179215,0.272019,0.0842692,0.796836,0.255575,0.257318,0.311595,-0.0156609,0.0902122,0.130179,0.266554,-0.147053,0.399415,0.363922,-0.031512,0.278123,0.109851,0.133332,0.36927,0.127455,-0.0194607,0.339494,0.451555,0.0421544,0.5709,0.211715,0.24554,0.356982,0.338321,0.40736,0.263109,0.0361491,0.221886,0.149221,0.104839,0.47658,0.0443272,-0.0547763,0.344822,0.541817,0.40271,0.158708,0.409162,0.522489,1.28017,0.321501,0.607729,0.0355766,0.392893,0.259751,-0.172597,0.903898,0.222214,0.762609,0.360352,1.1765,0.0451374,0.0612176,0.951579,0.666796,1.27611,0.526822,0.673234,0.794618,0.842217,0.218046,0.15524,0.270632,0.687037,0.269289,-0.00258283,0.586758,0.490478,0.723641,0.698771,0.652129,0.987868,1.17268,0.333539,0.81266,0.59772,0.584729,0.57485,0.835583,0.489374,0.683911,0.523923,0.904323,0.407607,0.0987112,0.939133,0.517309,0.169891,0.653575,0.827405,0.819178,0.495693,0.802689,0.519445,0.870876,0.563779,0.605484,0.643348,0.610238,0.697355,0.88032,0.53695,0.611792,0.644806,0.735691,0.749545,0.906117,0.434943,0.653216,0.461131,0.742667,0.599919,0.544823,0.423929,0.818897,0.643824,0.884537,1.09373,0.821833,0.789693,0.83701,0.948354,0.896019,0.514544,0.356303,0.88236,0.900839,0.561007,0.460889,0.518045,0.597373,0.645043,0.148379,0.135426,0.282839,0.0635642,-0.0282255,0.425398,0.119601,0.0664518,0.41587,0.203393,0.249943,0.173035,0.239905,0.198535,-0.391433,0.183864,0.375434,0.480403,0.0846337,-0.227215,0.756741,0.0319989,0.615321,0.122243,0.369546,0.386878,0.549162,0.466639,0.207664,0.266659,-0.0490276,0.360894,0.279027
1907,0.284544,0.0757583,0.49067,-0.0900956,-0.544232,0.241749,0.233094,0.147063,0.0829373,0.134778,-0.374681,0.533252,-0.263015,0.218549,0.0695425,0.491672,0.722704,-0.302141,0.123659,-0.377111,0.0914378,0.396828,0.344592,0.347162,0.334628,0.260148,0.172898,0.219491,-0.00919944,0.441849,-0.0531068,-0.728068,0.104553,-0.0567882,-0.0789104,0.131435,0.401642,0.189515,0.351686,0.153625,0.331544,-0.150046,0.0844953,0.155655,-0.234894,0.148178,0.163371,0.0442137,-0.0631207,0.225166,0.430909,0.0929573,0.146057,0.435401,0.0242203,0.109501,0.030072,0.166536,-0.070159,0.181889,0.114849,-0.0853362,0.41848,0.338432,0.022352,0.115945,0.315543,0.591555,0.217909,0.334544,0.698383,0.140179,0.871919,0.136756,0.717296,0.774121,0.308725,0.906563,-0.450545,0.582117,-0.164956,0.930736,0.19882,0.842222,0.456406,0.673115,0.538752,0.679756,0.69653,0.479332,0.522342,0.773395,0.352791,0.346409,0.438488,0.390334,-0.0966431,0.561412,0.512351,0.601749,0.505468,0.738631,0.713761,0.667119,1.00286,1.18767,0.348529,0.827651,0.61271,0.599719,0.58984,0.850574,0.504365,0.698901,0.538913,0.919313,0.422597,0.113701,0.954123,0.532299,0.184881,0.668566,0.842395,0.834168,0.510683,0.817679,0.534435,0.885866,0.578769,0.620474,0.658338,0.625228,0.784794,0.460934,0.771921,0.513724,0.533179,0.57923,0.682742,0.6927,0.8055,0.591319,0.738723,0.945858,0.887993,0.746408,0.574116,0.41837,0.538999,0.659071,0.799575,0.893248,0.256941,0.821827,0.69516,0.626704,0.957941,0.902128,1.01788,0.391241,1.04852,0.627961,0.545046,0.471176,0.683606,0.0528513,0.105892,0.414635,-0.0105491,0.14912,0.357475,0.189957,0.537609,0.310116,0.192964,0.327007,0.276383,0.788297,0.080896,0.173636,0.151785,0.216763,0.345707,0.427383,0.094756,0.316292,0.0722189,0.408352,-0.0469487,0.292919,0.599869,0.182378,0.482937,0.25075,0.444794,0.0214106,0.0729524,0.0676983
1906,0.409182,-0.0679944,-0.0597946,-0.389975,-0.432787,0.392569,-0.357876,-0.184446,-0.391905,-0.146004,0.0852724,-0.0814834,-0.198037,-0.0191367,0.121268,0.475784,0.270502,-0.385794,0.492616,-0.317087,-0.0906572,-0.353107,-0.307335,0.116037,0.176371,-0.425509,0.035449,-0.309846,-0.0548888,0.543005,-0.0789809,-0.211966,-0.293824,-0.00995555,-0.0396726,0.285028,-0.0357527,0.236962,0.220508,0.538173,-0.120024,0.260623,0.173103,0.0638776,0.422949,0.186359,0.243894,0.0268205,0.350159,-0.0660887,0.374084,0.0910726,0.279926,0.199236,0.396566,0.270436,0.0232346,-0.0293809,0.229476,0.155725,-0.0144139,0.195916,-0.0550242,0.117523,0.359714,0.324635,0.397863,0.458696,0.433726,-0.0221004,0.577728,0.456138,0.475941,0.640281,0.755003,0.231088,0.181443,0.324988,0.025586,0.40824,0.459551,0.343627,0.184246,0.272592,-0.0482391,0.710322,0.7881,0.214253,0.53246,0.627034,-0.0659601,0.395259,0.811525,0.507002,0.0143078,0.382612,-0.22259,0.0458266,0.489706,0.580774,0.484494,0.717656,0.692786,0.646145,0.981884,1.16669,0.327554,0.806676,0.591736,0.578745,0.568866,0.829599,0.48339,0.677927,0.517938,0.898338,0.401623,0.0927269,0.933148,0.511324,0.163906,0.647591,0.821421,0.813194,0.489708,0.796704,0.513461,0.864892,0.557795,0.5995,0.637363,0.604254,0.640698,0.870665,0.307925,0.68572,0.671109,0.537909,0.526782,1.1344,0.458114,0.48298,0.0823049,0.704326,0.237997,0.816858,0.735302,0.714277,0.323627,0.358932,0.833043,0.61074,0.632413,0.488377,0.295511,0.705061,0.39043,0.355221,0.506544,0.331443,0.732425,0.511197,0.519999,0.665099,0.539453,0.204019,0.606446,0.266443,0.0937436,-0.122192,0.524903,0.405616,0.59118,-0.0347022,0.360313,0.336999,0.0112214,0.459595,0.0615974,-0.0563754,-0.0347258,0.194559,0.185238,0.46404,-0.117497,0.0670598,-0.080662,0.302497,0.336061,0.434753,0.5693,0.171294,0.183192,0.446385,0.308849,0.398264,-0.00162888,-0.248208
1905,0.0808712,0.239768,-0.0463654,0.151051,-0.100786,0.396867,0.583931,0.0188237,0.602659,0.248077,0.179711,0.0159965,0.229139,-0.505296,0.475819,-0.406753,0.43023,0.306664,-0.26683,0.173209,0.340827,-0.555411,0.352279,0.662184,0.561834,-0.094985,-0.384571,0.00853813,0.303357,0.191464,-0.181544,0.252233,0.0499268,-0.14246,0.000546303,0.207431,0.0797775,0.110913,0.385901,0.38459,-0.0104834,0.277442,0.0803655,0.20207,0.103499,-0.0389103,0.383448,0.235451,0.428075,0.151589,0.482039,0.573141,0.326065,-0.0865002,0.265329,0.10888,0.285167,0.120018,0.526814,0.214093,0.362743,0.424483,0.400253,0.087194,0.25204,0.12112,-0.109235,0.592359,0.550598,0.383838,0.342922,1.02561,0.881743,-0.0677791,0.398461,0.41477,0.29617,0.495842,0.363774,0.491654,0.869452,0.68501,0.568455,-0.274421,0.113718,0.288409,0.834968,0.0169902,0.0580204,0.499641,0.487064,0.425429,0.786379,0.195471,0.616261,0.530266,0.390784,0.02463,0.0992041,0.584655,0.488374,0.721537,0.696667,0.650025,0.985765,1.17057,0.331435,0.810557,0.595617,0.582626,0.572746,0.83348,0.487271,0.681808,0.521819,0.902219,0.405503,0.0966075,0.937029,0.515205,0.167787,0.651472,0.825301,0.817074,0.493589,0.800585,0.517341,0.868772,0.561675,0.60338,0.641244,0.608134,0.543366,0.617501,0.758591,1.09016,0.378938,0.46,0.789221,0.716576,0.430663,0.760187,0.32152,0.698696,0.930582,0.731751,0.555133,0.729115,0.91527,0.911019,0.578893,0.746166,0.665397,0.902499,0.507671,0.573387,0.68369,0.544688,0.181916,0.460438,0.611046,0.892195,0.567176,0.404235,0.421196,0.126329,0.232654,0.182016,-0.407332,0.378983,0.306298,0.072702,0.313939,0.0371015,0.341765,0.302847,0.375254,0.587576,0.345016,0.197012,0.00708523,0.109687,0.282974,0.413471,0.0485347,0.308308,0.285034,0.237023,0.0631615,0.242028,0.680373,0.298993,0.240842,0.230555,-0.241044,0.134093,0.0947259,0.213012
1904,0.426667,-0.0573132,-0.379239,0.476913,0.219291,0.450789,-0.291769,-0.487614,0.429238,0.377575,0.704826,-0.401586,-0.618161,-0.129946,-0.437333,0.367985,-0.165957,0.168962,-0.0641101,0.217203,-0.472323,0.591909,-0.153045,-0.2875,0.0539229,0.236409,-0.146348,-0.314564,0.735176,-0.413849,-0.30972,0.731462,0.671927,0.00560232,0.257891,0.422896,0.228336,-0.0155308,0.318023,0.203527,0.210993,0.14355,-0.179257,-0.0522556,-0.0714179,-0.0255572,0.457737,-0.0871521,0.295825,0.158439,0.328196,0.273474,0.344556,0.236671,0.352511,0.122118,0.0160676,-0.248894,0.295059,0.082967,0.136623,0.00128151,0.14849,0.0392392,0.468037,0.174567,-0.290189,0.476605,0.446787,0.170406,0.905783,0.139839,0.55832,0.272497,0.582392,-0.0597672,0.640199,0.594981,0.16353,-0.337636,0.587084,0.303442,0.520084,0.140361,-0.138588,0.323343,0.826024,0.385337,0.280831,0.37754,0.237754,0.306688,0.209304,-0.349568,0.389916,0.551035,0.757845,-0.221187,-0.0493139,0.590332,0.494115,0.727144,0.702187,0.655875,0.991433,1.17611,0.337346,0.816266,0.601305,0.588341,0.578627,0.838992,0.493266,0.68763,0.527529,0.907978,0.411514,0.102594,0.942823,0.521252,0.17384,0.657184,0.831116,0.822986,0.499511,0.806359,0.522998,0.874526,0.567553,0.608904,0.646789,0.61393,0.399676,0.857901,0.565949,0.894027,0.569276,0.618797,0.571573,0.714967,0.610254,0.356752,0.721158,0.66206,0.399512,0.504019,0.778527,0.300859,0.728036,0.463432,0.479474,0.527931,0.360495,0.739454,0.292166,0.447241,0.504518,0.473485,0.310045,0.381297,0.311726,0.348223,0.467587,0.621439,0.723851,-0.0813819,-0.0346557,0.14833,0.0243304,-0.151745,0.570731,0.489419,0.204004,0.0398511,0.404888,0.230761,0.0435752,0.212508,-0.00018868,-0.223853,0.100593,0.288663,0.340156,0.00607528,1.09277,0.193611,0.396669,0.517605,0.218251,0.109183,0.372211,0.528241,0.243881,0.00943622,0.0140045,0.28209,-0.0277083,0.290908
1903,-0.562982,-0.407548,0.763457,-0.482025,0.492518,-0.143818,0.525159,0.596434,0.801471,-0.315897,-0.126542,0.184585,-0.398606,0.390664,0.451539,0.350747,0.726778,-0.0436685,-0.0628882,0.0662691,-0.086718,0.163082,-0.355247,0.1616,-0.197901,-0.338365,0.201176,-0.281841,0.0134247,0.396143,0.653747,0.0531311,0.104373,-0.175649,0.156691,0.36804,-0.0700294,0.094839,0.287947,0.265083,0.138971,-0.130799,-0.0392637,-0.025384,0.20463,0.00543262,0.134991,-0.0968081,0.103475,0.110892,0.133622,-0.0895994,0.337294,0.0310219,0.166164,0.223755,0.24339,-0.0186509,0.342206,0.175425,-0.212745,0.0877785,0.126363,0.0118297,0.4221,0.141296,-0.0876238,1.27442,0.567069,0.728642,0.303641,0.663161,0.168183,0.639562,0.644751,0.589995,0.0442419,0.533178,-0.0385101,0.227906,0.269779,0.532754,0.384063,0.30708,-0.296088,-0.0285072,0.296109,0.38999,0.00963519,0.848957,0.464655,0.240957,0.27175,0.0747877,0.491158,0.487708,0.516369,0.229458,0.209662,0.616614,0.520397,0.753427,0.728469,0.682157,1.01772,1.20239,0.363628,0.842548,0.627588,0.614623,0.604909,0.865275,0.519548,0.713912,0.553811,0.934261,0.437797,0.128876,0.969106,0.547534,0.200122,0.683466,0.857398,0.849268,0.525794,0.832641,0.54928,0.900808,0.593835,0.635186,0.673071,0.640212,0.814127,0.845539,0.403405,0.321254,0.777099,0.568067,0.600734,0.779192,0.659972,0.536227,0.956103,0.706522,0.440172,0.589147,0.149604,0.915491,0.721724,0.724963,0.390408,0.642879,0.682261,0.489802,0.649699,0.508288,0.789453,0.604219,0.574091,0.616303,0.858295,0.567858,0.926105,0.917687,0.388212,0.198378,0.210944,0.161498,-0.200683,0.046014,-0.0406182,0.950402,0.469743,0.273463,0.402822,0.142427,0.214835,0.54603,-0.255439,-0.243095,0.316072,0.194873,0.366352,0.571691,0.297525,0.405497,0.477516,0.426968,0.185695,0.13448,0.48411,0.424113,0.250085,0.489925,0.25119,0.34612,0.224769,0.16477
1902,0.653908,-0.021126,-0.13868,0.273548,-0.407215,-0.239249,-0.485518,-0.62821,0.513658,0.152535,-0.53062,0.141862,-0.0679026,0.392638,-0.561425,0.0684211,-0.360237,0.117682,-0.249703,-0.212985,-0.300875,0.484215,-0.455592,-0.786399,-0.402212,-0.474244,-0.440446,-0.250921,-0.341784,-0.285735,-0.669272,-0.43502,0.578457,-0.20677,-0.0886259,0.0896604,0.112073,0.0498412,0.039986,0.360722,0.0612169,-0.0920215,0.0568579,-0.179769,0.104642,0.232179,0.204386,-0.0437979,-0.168646,0.336188,0.059725,0.131039,0.052153,0.271702,-0.0682356,-0.0108618,0.307476,0.0810185,0.253969,0.418925,0.436307,0.158705,0.50549,0.000943844,0.256469,0.231451,0.082127,0.746309,0.631299,0.368335,0.200537,0.535795,0.839554,0.437277,0.419111,0.325238,0.441155,0.703818,0.680039,0.0148264,0.436902,-0.352196,0.312011,0.0394809,0.291637,-0.0356828,0.0322565,0.668946,0.0606622,0.810154,0.630825,0.123406,-0.0731583,0.265613,0.862257,0.0376086,-0.0690797,0.169135,0.514659,0.54607,0.449853,0.682883,0.657925,0.611613,0.947171,1.13185,0.293084,0.772004,0.557044,0.54408,0.534365,0.794731,0.449004,0.643368,0.483267,0.863717,0.367253,0.0583322,0.898562,0.47699,0.129578,0.612922,0.786855,0.778724,0.45525,0.762097,0.478736,0.830265,0.523291,0.564642,0.602528,0.569668,0.446313,0.163519,0.219511,0.555707,0.205141,0.243773,0.287461,0.388136,0.320589,0.732181,0.599921,-0.0628778,0.22659,0.530066,0.265418,0.659167,0.504152,0.630754,0.429885,0.478146,0.214376,0.144677,0.490462,0.248087,0.428251,0.198036,0.564517,0.492646,0.0625622,0.621138,0.441285,0.591194,0.275885,0.552199,0.32868,0.0990336,0.0298927,-0.0724754,0.194465,0.231432,0.464953,0.253877,-0.00295884,0.114364,0.234658,0.516564,0.207376,-0.0553002,0.43353,0.637247,0.307474,0.335598,0.0659821,0.274774,0.877739,0.42349,-0.0236663,0.311044,0.0111509,0.154781,0.280725,0.0955075,-0.0553135,0.186023,0.337934,0.142997
1901,0.569674,-0.0453326,0.452375,-0.291097,-0.0586001,0.307082,0.397627,0.4197,0.515271,0.0854818,-0.170567,-0.139974,-0.138314,0.126001,0.0851506,-0.538467,-0.173409,-0.0533468,0.475938,0.0758189,0.226727,0.316882,0.257273,0.190074,0.329743,0.246339,0.352497,-0.10893,-0.431716,-0.376403,-0.20243,0.164269,0.603436,0.0879975,-0.0633498,-0.0608398,0.0454748,0.147258,0.0934701,0.0539167,-0.0380673,-0.0567474,0.211448,0.0413331,0.174762,-0.0766301,0.322513,0.0136268,-0.0963027,0.249977,0.122949,0.0964629,0.128667,0.343566,0.364269,0.0135014,0.224829,0.419067,-0.0508292,-0.0377802,0.294244,0.28489,0.483029,0.0155639,0.234336,0.085454,0.226235,1.03416,0.79433,0.398694,0.349923,0.555499,0.565969,0.456131,0.768163,-0.237015,0.85497,0.291628,0.517248,0.405495,0.546784,0.234293,0.206056,0.034165,0.752493,-0.0788141,0.0662736,0.503557,0.720109,0.331635,0.450544,0.0202954,1.14818e-05,0.222623,0.430983,0.581136,0.0172526,-0.100114,0.922627,0.550595,0.454377,0.687407,0.66245,0.616137,0.951696,1.13637,0.297609,0.776529,0.561568,0.548604,0.538889,0.799255,0.453528,0.647893,0.487792,0.868241,0.371777,0.0628567,0.903086,0.481515,0.134103,0.617447,0.791379,0.783248,0.459774,0.766621,0.48326,0.834789,0.527816,0.569166,0.607052,0.574193,0.344134,0.661008,0.492751,0.620075,0.588144,0.484183,0.757396,0.83609,0.529001,0.633322,0.626769,0.396548,0.798418,0.769465,0.65494,0.556656,0.68671,0.466125,0.634155,0.487458,0.46995,0.741854,0.760341,0.550221,0.40023,0.607451,0.482984,0.542457,0.256059,0.483861,0.560926,0.470176,0.892527,0.124169,0.395438,0.393156,0.172184,0.0401467,0.186825,-0.0251601,0.387829,0.372407,0.563663,0.300805,0.383968,0.271807,0.1867,0.086101,0.416889,0.320711,0.453538,0.343002,-0.033572,0.22416,0.401861,0.055105,0.244057,0.245625,0.356436,0.109433,0.233543,0.149524,0.0446998,0.153667,-0.00103127,0.346906
1900,0.215351,0.400117,-0.22259,-0.395126,0.0859672,0.236086,0.107364,0.228836,0.0325772,-0.312555,-0.450993,0.576224,-0.0487199,-0.243414,0.294809,0.359734,-0.596262,-0.357415,-0.152916,-0.170396,0.326865,-0.187486,0.226712,-0.12207,0.521182,-0.395976,0.0307264,0.317439,0.213439,0.493193,-0.52018,-0.46908,-0.519614,-0.044699,0.174335,-0.112341,0.118582,0.314783,0.11973,0.10349,0.110795,-0.359415,0.197132,0.246793,0.0501151,-0.0925296,0.394331,0.277226,-0.331164,0.102448,-0.0772253,0.118719,0.291253,0.17066,0.103127,-0.204084,0.40281,0.164627,-0.131692,0.0479858,0.258403,-0.0311482,-0.205688,0.133658,0.279502,0.0361549,0.123551,0.275582,0.872611,-0.0811245,0.353979,1.02444,0.607276,0.523089,0.621386,-0.48793,0.749781,0.131558,0.344611,0.614101,-0.0683236,0.434094,-0.15854,-0.0828655,0.0464214,0.182656,0.198631,-0.241536,0.538881,-0.0510725,0.237369,0.189109,-0.575644,-0.280347,0.264205,0.582476,-0.0690019,0.0866214,0.418506,0.531768,0.435551,0.668581,0.643623,0.597311,0.93287,1.11755,0.278783,0.757703,0.542742,0.529778,0.520063,0.780429,0.434702,0.629067,0.468966,0.849415,0.352951,0.0440306,0.88426,0.462689,0.115276,0.59862,0.772553,0.764422,0.440948,0.747795,0.464434,0.815963,0.50899,0.55034,0.588226,0.555367,0.244355,0.426203,0.463261,0.222495,0.645246,0.75305,0.298294,-0.033334,0.76133,0.607945,0.282811,0.269934,0.854485,0.600771,0.748142,0.522826,0.490827,0.542627,0.545571,0.471567,0.542846,0.590081,0.52229,0.284673,0.849434,0.459418,0.507415,0.433989,0.138257,0.442348,0.227442,0.46617,0.390767,-0.0368361,0.176206,0.350057,-0.0776746,0.425963,0.225248,0.0214998,0.279948,0.090775,0.501594,0.122846,0.094448,0.299105,0.326843,0.0972052,0.109576,0.0200094,0.445234,0.31659,0.158545,0.0760222,0.419888,0.260118,0.35987,0.0225617,0.12469,0.377946,0.191808,-0.00279078,0.306719,0.174375,-0.0551242,0.0796602
