age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1877,0.0788762,0.0699952,-0.00799093,0.260727,-0.173434,0.152124,-0.149969,0.00651068,0.161685,-0.260452,-0.232505,0.0486754,-0.197127,-0.135977,-0.226703,-0.0520564,0.0469022,0.148566,0.0823461,0.0624066,-0.0191487,-0.0231524,0.108741,-0.0136899,-0.0837362,-0.0552052,-0.0568393,-0.00951182,-0.250686,-0.13249,-0.00488621,-0.205756,-0.0362807,0.00993348,0.249076,0.071577,0.189245,0.111529,0.315279,0.307164,0.147601,0.115976,0.2662,0.1641,0.121709,0.279632,0.0301854,0.125296,0.103458,0.0637521,0.117689,0.0346704,-0.0358643,0.253203,0.216704,0.119914,0.319225,0.0504179,0.221681,-0.188228,-0.128828,0.425314,0.0909244,0.151566,0.0566158,0.220212,0.15938,0.0291086,0.403688,-0.0458696,0.881698,-0.298256,0.553828,-0.162518,0.157952,0.0767752,-0.109757,0.449764,-0.0908973,0.40054,0.0458346,0.33472,0.42557,0.164851,1.10326,0.200008,0.150285,0.131986,0.234417,-0.0349304,0.0128795,0.269677,0.221571,-0.24454,0.335715,-0.113748,0.761347,-0.158982,0.545846,0.212978,0.249967,0.131816,0.289292,0.122149,0.45008,0.0561361,0.0337853,0.386644,0.198347,0.423187,0.318397,0.345626,0.18537,0.251615,0.322899,0.281094,0.182,0.228352,0.214742,0.12375,-0.0745625,0.18405,0.22222,0.116783,-0.0318929,0.255974,0.0420431,0.0598799,0.076846,0.0543816,0.267788,0.445188,0.177489,0.075329,0.0977908,0.104947,0.0629217,-0.0559584,0.219743,0.0458036,0.186098,0.201687,0.146095,0.221273,0.33544,0.0324509,0.300688,0.118057,0.166244,0.0646604,0.120376,0.194616,0.289332,0.250309,0.153714,0.194926,0.0688039,0.0125432,0.13414,0.211522,0.273695,-0.0154057,0.186818,0.174283,0.310682,0.0439585,-0.129762,-0.041127,0.125948,-0.13843,0.864678,-0.0822571,0.254502,0.109449,0.183474,0.561323,0.280614,0.207777,-0.351422,-0.36117,0.508039,0.132451,-0.349176,0.380221,0.521413,0.0174176,0.147876,-0.192968,0.121542,0.298844,0.132968,0.214807,0.0021383,-0.445678,-0.0815536,-0.106965,0.262569,0.289094
1876,-0.300975,-0.209463,-0.309098,-0.055079,-0.041819,-0.0126904,-0.391779,0.0325269,-0.16513,-0.0804059,-0.01922,-0.139218,-0.101566,-0.201219,-0.149838,-0.101724,-0.0308949,-0.303544,-0.107879,-0.0275051,-0.226504,0.186428,-0.327064,-0.00278357,-0.265305,-0.250533,-0.0690391,0.114635,-0.0472988,-0.0245861,-0.19909,0.133166,0.0310594,0.0235401,0.557688,0.0509418,0.133005,0.204337,0.0636405,0.0515889,-0.12094,0.403543,0.310695,0.371985,0.090861,0.0470172,0.0766706,0.212488,0.064859,0.0561573,0.244021,0.0146321,0.00720122,0.0496714,0.0611807,0.0918414,0.278115,0.231336,0.376905,0.322157,0.372807,0.235277,0.0242441,-0.119337,0.134202,-0.010766,0.178056,-0.0410761,-0.0404868,0.432106,0.662538,-0.818473,0.42133,-0.0581329,0.00964907,0.439166,0.140016,-0.190096,0.315793,0.299634,-0.0351581,0.0238433,0.54892,0.218613,0.076612,0.486537,0.102928,0.348289,0.639754,0.253277,0.112255,0.0741185,0.274574,-0.210625,0.43604,-0.0107333,0.529563,-0.260986,0.248879,0.210071,0.24706,0.128909,0.286385,0.119242,0.447173,0.0532292,0.0308783,0.383737,0.19544,0.420281,0.31549,0.342719,0.182463,0.248708,0.319992,0.278188,0.179093,0.225445,0.211835,0.120843,-0.0774694,0.181143,0.219313,0.113877,-0.0347999,0.253068,0.0391362,0.056973,0.0739391,0.0514747,0.264881,0.442282,0.0501147,0.116893,0.0213367,0.177633,0.124938,-0.0463065,0.164067,0.206169,0.133666,0.285104,0.163912,0.215599,0.0585972,0.0224958,0.349035,0.0312105,-0.0587239,0.10877,0.307406,0.162461,-0.0427962,-0.0558499,0.106336,0.165238,0.187249,0.275983,0.246633,0.129405,0.173077,0.0919123,-0.0491488,0.232779,0.138112,0.060044,-0.0303527,-0.465523,0.261515,-0.239611,0.45933,-0.21025,0.89668,0.13066,0.0684763,0.286076,0.137767,0.47241,0.0546486,-0.234746,0.461786,0.0620754,-0.00598666,0.195097,0.330501,-0.147425,0.357173,0.422428,0.0844083,0.0647253,0.387564,-0.0635947,-0.226211,0.232537,0.0971078,0.109507,0.235847,0.597623
1875,-0.169565,-0.181487,-0.0392382,0.0481025,-0.0164613,0.0181748,-0.374999,0.0709537,0.176414,0.0702106,-0.0348155,-0.110849,0.159726,-0.209224,-0.408684,-0.289078,0.0944295,-0.0573196,-0.0417552,0.167577,-0.0378664,-0.204734,0.00944954,0.104589,0.0754868,0.204953,-0.000688265,-0.0802343,0.132166,0.32922,0.0458988,-0.22027,0.0959686,0.0524487,0.413797,-0.192847,0.126894,0.227335,0.224169,-0.13065,0.24775,0.232338,0.272747,0.505063,0.171252,0.371677,-0.073827,0.205846,0.0681287,0.2062,0.286682,0.192252,-0.0215625,0.292609,0.00966944,0.303512,0.260955,0.375621,0.332402,0.26179,0.383146,-0.0524171,0.0241372,0.0933058,0.0490599,0.27199,0.2959,-0.113884,-0.0203897,0.020133,0.693234,0.280624,0.524317,-0.0418494,0.0549424,0.111414,-0.133232,-0.210127,0.329741,0.452956,0.572627,0.68482,0.505866,0.268577,0.408941,0.703645,0.0520068,0.418337,0.354287,-0.148518,0.632557,0.446728,-0.187065,0.129039,0.0944415,0.607084,0.40524,-0.0657958,0.537995,0.209337,0.246327,0.128176,0.285652,0.118509,0.44644,0.0524958,0.030145,0.383004,0.194707,0.419547,0.314756,0.341986,0.18173,0.247974,0.319259,0.277454,0.17836,0.224711,0.211102,0.12011,-0.0782028,0.18041,0.21858,0.113143,-0.0355332,0.252334,0.0384028,0.0562396,0.0732057,0.0507413,0.264147,0.441548,0.205543,0.207087,0.119085,0.190089,0.128342,-0.012548,0.238525,0.215944,0.172356,0.206524,0.310764,0.128503,0.0501883,-0.0304179,0.09719,-0.115041,0.255979,0.170604,0.382487,0.15799,0.214493,-0.105774,-0.0327877,0.287329,0.200524,0.350953,0.27807,0.220337,0.200069,0.315477,0.0736309,0.256429,0.311149,0.203461,-0.304939,-0.402322,0.277147,-0.284762,0.344407,0.0151133,0.600013,0.58893,0.213704,0.493279,0.00943634,-0.0248209,0.0534572,-0.105105,0.072251,-0.268665,0.423652,0.62091,0.368131,-0.243193,0.0408341,0.440465,-0.0464888,0.102404,0.547202,0.00940261,0.0588792,0.533142,0.260201,0.19462,0.230392,0.0838233
1874,-0.253693,-0.126434,-0.212174,-0.275566,0.0240844,-0.258484,0.174781,0.272036,-0.101407,-0.168549,0.00951088,0.0600322,0.0450812,-0.141618,-0.202693,0.0870174,0.298859,0.0948856,-0.148525,0.03432,-0.120269,-0.125127,0.190657,-0.00130144,-0.00130473,-0.0189012,0.152449,-0.0696844,-0.412036,-0.0176575,-0.158323,-2.12688e-05,-0.0371517,0.0910382,0.103975,0.132241,0.181789,0.389179,0.0791637,0.00792094,0.225006,0.0508899,0.113471,0.287373,0.183218,-0.0695466,-0.0894103,0.0780795,0.248138,0.317854,0.00245179,0.163226,0.318183,0.211949,0.11898,0.152895,0.197485,0.186715,0.328412,0.191329,-0.00326876,0.188434,0.166191,0.147931,0.197138,0.0689595,0.114702,-0.000205502,0.520662,0.262178,0.536442,0.198128,0.304227,-0.0618906,0.100684,0.0586433,-0.132796,0.475209,0.486074,-0.0914745,0.446924,0.37284,0.154503,0.130423,0.16195,0.385102,0.124093,0.872827,-0.051094,-0.351777,0.926767,0.499214,0.0412366,0.711358,0.662168,0.176091,0.168057,0.380387,0.587731,0.207413,0.244403,0.126252,0.283728,0.116585,0.444516,0.0505719,0.028221,0.38108,0.192783,0.417623,0.312833,0.340062,0.179806,0.246051,0.317335,0.27553,0.176436,0.222787,0.209178,0.118186,-0.0801268,0.178486,0.216656,0.111219,-0.0374572,0.25041,0.0364789,0.0543157,0.0712818,0.0488173,0.262223,0.439624,0.0966633,0.00157586,0.0478278,0.0247712,-0.105643,-0.0412311,0.0882107,0.19922,0.275689,-0.0151949,0.279938,0.232773,0.129787,0.0733536,0.108459,0.0226162,0.254025,0.0168824,0.255211,0.0210362,0.217685,0.103726,0.137453,0.329755,-0.147631,0.0222148,0.0112722,0.192992,0.300634,0.192935,0.216507,0.116306,-0.0367341,0.0642233,-0.444275,-0.148225,-0.049553,0.256113,0.642482,0.0376296,0.370395,0.758447,0.0157095,0.384288,0.091889,0.430242,-0.174969,-0.245452,0.159927,0.287477,-0.0741383,0.571488,0.453829,0.212709,-0.0490296,-0.0576991,-0.420423,-0.672201,0.769726,-0.0377332,-0.207067,-0.332396,0.0541846,-0.504651,0.14554,0.516264
1873,0.113508,0.163023,0.0304934,-0.0329902,-0.377162,-0.0136792,-0.29692,-0.16277,-0.0497314,-0.0767163,0.0392506,-0.395617,-0.304102,-0.282845,0.000257192,-0.0380117,-0.0512515,-0.181896,-0.0576796,0.204879,-0.0040467,-0.338826,-0.144342,0.00886071,-0.0314104,-0.179717,-0.253315,0.141108,-0.0456792,-0.0121608,-0.108623,-0.0618562,-0.0176533,0.14397,0.37263,0.251299,0.322897,0.402583,-0.00169123,0.252334,0.246658,0.152138,0.315425,0.236923,0.351932,-0.146866,0.0654361,0.180339,-0.00904778,0.212502,0.146252,0.365807,0.073831,0.0625499,0.141265,0.383345,0.2106,0.256881,-0.326853,0.236499,0.143169,0.188093,-0.089015,0.466508,0.0515243,0.35473,0.214148,0.0421391,-0.156154,0.196987,1.02493,0.290356,-0.242971,0.469726,0.600825,0.318234,0.465617,0.547489,0.373257,0.123225,0.283509,0.590679,0.49187,-0.00459457,0.329065,0.027388,0.120477,0.6682,-0.3352,0.863213,0.333431,0.160431,-0.0495949,-0.00941627,-0.0879792,0.231205,-0.122245,0.19128,0.13699,0.209925,0.246914,0.128764,0.286239,0.119097,0.447027,0.0530836,0.0307327,0.383591,0.195295,0.420135,0.315344,0.342574,0.182317,0.248562,0.319846,0.278042,0.178948,0.225299,0.211689,0.120697,-0.0776151,0.180997,0.219168,0.113731,-0.0349455,0.252922,0.0389906,0.0568274,0.0737935,0.051329,0.264735,0.442136,0.12159,-0.0904075,0.0423456,0.149005,0.288317,-0.00271938,0.126679,0.0732342,0.10357,0.255417,0.305983,0.126356,0.120009,0.12991,0.339669,0.0127982,0.28718,0.0371557,0.0290866,0.0366988,0.192044,-0.00592454,0.122372,0.0262717,0.154907,0.0297288,0.116441,0.228757,-0.0085662,0.0257973,0.0376545,0.193294,0.178982,-0.0201515,0.197761,0.0351456,-0.288355,-0.166956,0.429639,1.03181,0.208908,0.514255,0.452636,0.249176,0.00101442,0.277696,0.448725,-0.0204914,-0.0732048,0.31367,-0.0553732,0.160053,0.251606,0.490455,-0.158485,0.401423,-0.146423,0.104455,0.642579,-0.00929425,-0.0506292,-0.172671,0.0913639,0.0478621,-0.0885774,0.235302
1872,-0.413987,-0.197779,-0.106256,0.159885,-0.26095,-0.162654,-0.325263,-0.104044,-0.0939028,-0.0764453,-0.260468,-0.0511656,0.17425,0.0725348,-0.420867,-0.313653,-0.293561,-0.120772,-0.183829,-0.103154,-0.0561992,-0.368272,-0.221565,0.0776524,0.0562247,-0.10308,-0.452371,-0.205372,-0.218927,-0.0179272,0.00432777,0.118866,-0.00423192,0.0755081,0.0793962,-0.0643728,0.242064,-0.0568994,-0.347316,0.208052,0.10324,-0.155444,0.233515,0.117115,0.020736,0.29794,0.114057,-0.109049,-0.0409568,0.0230466,0.11293,0.214495,-0.0151467,-0.026215,0.149801,0.021065,0.10027,0.0603296,-0.204914,0.292709,0.241418,0.145542,-0.0952938,0.326679,0.180257,0.101677,0.196686,0.431709,-0.190398,0.164455,0.371463,0.00995867,0.56433,-0.161576,0.682969,0.184846,-0.235693,0.042052,0.55851,-0.0314953,0.000215246,0.410431,-0.0430381,0.0139615,0.62858,0.0997131,-0.0814175,0.24465,0.208473,-0.21314,0.193354,0.168249,-0.0743077,-0.171264,0.284344,0.435762,-0.125334,-0.362717,0.134921,0.196482,0.233472,0.115321,0.272797,0.105654,0.433585,0.0396409,0.0172901,0.370149,0.181852,0.406692,0.301902,0.329131,0.168875,0.23512,0.306404,0.264599,0.165505,0.211857,0.198247,0.107255,-0.0910577,0.167555,0.205725,0.100288,-0.0483881,0.239479,0.0255479,0.0433847,0.0603508,0.0378864,0.251293,0.428693,-0.0779138,0.0311342,0.0583957,-0.0468883,0.265695,0.145653,0.207642,-0.0391672,0.21915,0.0398467,0.0676438,0.0484092,-0.0137021,0.0430999,0.0142788,0.11473,0.0509714,0.0562513,0.115986,0.0881695,0.174154,0.0987132,-0.157309,-0.112052,0.159615,-0.0355002,0.0782278,-0.0874432,0.0148325,0.0688225,0.0109064,0.109227,0.00215535,-0.176807,-0.018064,-0.171938,0.0335302,0.166119,0.381376,0.637579,0.657447,0.618944,0.588882,0.261725,0.125691,0.547409,0.250029,0.666226,-0.309571,0.0999524,0.0374714,-0.175784,0.847987,-0.195507,0.461087,-0.00441204,0.675947,0.367043,-0.0207107,-0.139668,0.155638,-0.569794,-0.13316,-0.0337586,-0.270936,0.196474
1871,0.0189502,0.0547289,0.257903,-0.0239537,0.198629,0.11109,0.220713,-0.0805581,0.0679892,-0.155026,0.00264308,0.0896841,0.0170453,0.0363796,-0.0213765,0.141124,0.196924,0.144442,-0.00936759,0.0725498,0.357087,0.0637712,-0.161785,0.174249,-0.0635449,-0.207251,0.291598,0.372936,0.0373452,0.0985119,-0.0425446,0.140742,-0.275383,0.279329,0.361736,0.275326,0.166252,0.0315894,0.424833,0.383403,0.155907,0.322274,0.405412,0.372038,0.0216636,0.074165,0.171395,0.112449,0.524758,0.213268,0.113714,0.343622,0.337267,0.272656,-0.114867,0.0931674,0.570133,0.24191,0.23297,0.120523,-0.216965,0.145053,0.42271,0.237478,-0.0901689,0.340715,0.427705,0.352052,0.605722,0.243688,0.78667,-0.18249,0.605525,0.405042,0.586395,0.657817,0.0110092,0.493823,0.589811,0.427645,0.684357,0.594471,0.0354461,0.506153,0.2318,0.561844,0.508371,0.498699,0.174558,0.714702,0.201406,0.483768,0.189177,-0.349234,0.242269,0.73157,-0.0149092,-0.153026,-0.18718,0.211304,0.248293,0.130142,0.287618,0.120476,0.448406,0.0544623,0.0321115,0.38497,0.196674,0.421514,0.316723,0.343952,0.183696,0.249941,0.321225,0.279421,0.180327,0.226678,0.213068,0.122076,-0.0762363,0.182376,0.220547,0.11511,-0.0335667,0.254301,0.0403693,0.0582061,0.0751723,0.0527078,0.266114,0.443515,0.0984548,0.359953,0.353918,0.243963,0.105491,0.226469,0.0568357,0.0552165,0.32801,0.275687,0.121858,0.191339,0.15458,0.156337,0.212158,0.0442407,0.0850679,0.325654,-0.037485,0.167048,0.145097,0.215096,0.377997,0.0670893,0.0742302,0.239509,0.138921,0.112617,0.201897,0.203652,-0.0300424,0.208047,0.0359379,-0.150013,-0.240182,0.151361,0.422171,0.462094,0.775913,0.729841,0.335723,0.645696,0.230243,0.530416,0.426931,0.676999,-0.168435,0.79337,-0.216277,0.0431317,0.529531,-0.106828,0.512444,0.106487,0.123089,0.275603,0.806981,-0.141983,0.319527,0.0971468,0.418295,-0.261271,0.129359,-0.186891,-0.0907672,0.079885
1870,-0.154127,-0.0150964,-0.172989,0.239998,-0.351721,0.263869,-0.207395,0.283449,-0.334891,-0.241442,-0.0658193,-0.436635,0.045831,0.140346,-0.143846,-0.0867321,-0.117973,-0.0645751,0.119031,0.220018,-0.00323014,-0.0376201,-0.136518,0.0158321,0.151986,0.100961,0.1939,-0.164675,0.0730508,0.157817,0.220834,-0.4193,0.0933143,0.311001,0.133886,0.229383,0.164233,0.288117,-0.0225807,0.503638,0.278128,0.508781,0.204115,0.464186,0.273441,0.312176,0.101967,0.0704565,0.442582,0.166581,0.334088,0.369171,0.284509,0.580432,0.484498,0.194898,0.43447,0.178614,-0.03754,0.406995,0.218554,0.296356,0.325938,0.260335,0.282206,0.410193,0.994688,0.319404,0.172765,0.598004,1.10354,0.494716,0.386394,-0.032773,0.990472,0.40615,0.190183,0.323881,-0.298149,0.807147,0.688782,0.392836,0.167104,0.302035,0.194755,0.428631,0.562049,1.02166,0.583493,0.500469,0.547089,0.178267,0.58275,0.126567,0.436412,0.667316,-0.0871538,0.458065,0.336363,0.202015,0.239004,0.120853,0.278329,0.111186,0.439117,0.0451732,0.0228223,0.375681,0.187384,0.412225,0.307434,0.334663,0.174407,0.240652,0.311936,0.270132,0.171037,0.217389,0.203779,0.112787,-0.0855254,0.173087,0.211257,0.105821,-0.0428559,0.245012,0.0310802,0.048917,0.0658831,0.0434186,0.256825,0.434226,0.0537979,0.161216,0.322061,-0.0370533,0.10414,0.111077,0.171991,0.135454,0.0978387,0.189126,0.271922,0.112991,-0.0101438,0.0321275,0.0204095,0.0577549,0.0679708,0.32017,-0.00851104,0.135201,0.178877,0.18877,0.130958,0.205698,0.116109,-0.0884009,0.32439,-0.0545408,0.0113799,0.123446,0.11211,0.162334,0.240671,0.158034,-0.138526,0.513851,0.361015,0.644683,0.744667,0.976286,0.414624,0.734292,-0.0828202,0.865432,0.305985,0.26961,-0.164383,0.565618,0.098758,0.261376,0.351437,0.109823,0.482013,0.00593104,0.244297,-0.122253,1.02456,-0.0652027,0.229964,0.140199,0.339641,0.553686,0.153048,0.0355975,0.555916,0.135991
1869,-0.130981,0.194114,-0.185271,-0.227762,-0.359541,-0.143779,0.0364138,-0.286614,-0.273122,-0.215623,0.038544,-0.456355,-0.0758203,-0.09926,-0.341773,-0.00422776,-0.356908,-0.302927,-0.386239,-0.226721,0.21292,0.211113,-0.289248,0.124433,0.223106,-0.228402,0.179253,0.249946,-0.473164,0.0503276,-0.245108,-0.205906,-0.253964,0.144587,0.214164,0.0674482,0.101588,0.144354,0.0017977,0.138044,-0.0972683,0.0477717,0.0234084,0.280271,0.244546,-0.219377,0.076307,-0.0988896,-0.0532148,-0.00940982,-0.0712536,0.233657,-0.134995,0.119107,-0.207921,0.0326229,0.0604678,0.00706115,-0.29467,0.226928,-0.0383926,-0.0226022,0.112902,-0.00684113,-0.0336948,-0.0608339,0.369573,0.171139,-0.0719606,-0.244148,0.59566,0.113074,-0.104862,-0.129271,0.214246,0.279927,-0.732565,0.0674749,0.115772,-0.633615,0.110284,0.194334,0.635058,-0.141544,0.119935,0.438133,0.116537,0.13303,0.213999,0.297777,-0.0511302,0.173977,-0.0547579,-0.211703,0.153497,0.192438,0.455257,0.115443,0.385935,0.194989,0.231978,0.113827,0.271303,0.10416,0.432091,0.0381471,0.0157963,0.368655,0.180358,0.405198,0.300408,0.327637,0.167381,0.233626,0.30491,0.263105,0.164011,0.210363,0.196753,0.105761,-0.0925515,0.166061,0.204231,0.0987945,-0.0498819,0.237985,0.0240541,0.0418909,0.058857,0.0363926,0.249799,0.427199,-0.0243502,-0.150738,0.242457,-0.00430444,0.252754,0.0848416,0.05349,0.138988,0.111544,0.0820501,0.128039,0.165919,-0.0857488,0.151421,0.0959433,0.181364,0.169744,0.288081,0.149612,-0.0569999,0.115708,0.0160207,0.183785,0.364852,0.0931145,-0.0296637,0.242454,-0.0157779,0.147634,0.115191,0.0841767,0.174446,0.251377,0.154976,-0.0231025,0.241483,0.12302,0.275942,0.575978,0.151128,-0.0599096,0.322636,0.105905,1.04157,-0.315926,0.451382,0.0812215,-0.290523,0.227562,0.465406,0.207035,-0.080199,0.188634,-0.16992,1.09253,-0.00649069,0.782961,-0.55191,0.38194,-0.265578,0.304709,0.201528,-0.171304,-0.461868,0.293517,0.913837
1868,0.00134102,-0.027501,-0.335731,-0.0599021,-0.405313,-0.222295,0.115775,0.00462181,-0.311025,0.0693678,-0.019833,0.176379,-0.109409,-0.172428,-0.337462,0.0455116,0.125504,-0.0224602,-0.384918,-0.47233,-0.0382168,-0.0464802,-0.194516,-0.363101,-0.21413,0.11894,0.060085,-0.216828,-0.368371,-0.4307,-0.479695,0.0488296,-0.401896,-0.111427,0.232003,0.100933,0.0427354,0.0643948,0.113134,0.254115,-0.111285,0.268516,0.0877838,0.0428577,0.289584,-0.307289,0.16176,0.0462861,-0.11969,0.0321622,0.000136431,0.158159,0.220518,-0.119959,-0.347786,-0.0235273,0.461889,-0.0229716,0.0191634,-0.160082,0.221377,-0.0165387,0.215572,0.0884087,0.211411,0.0425856,0.629489,0.388288,0.445629,0.244176,0.337759,0.196924,-0.0178495,0.100993,0.383794,0.387034,0.130822,0.216695,0.60504,0.120911,0.012215,-0.150364,0.323092,0.156889,0.372802,0.865033,-0.248203,0.0429826,0.211025,0.442132,0.193326,0.133308,0.398155,0.0575668,-0.1392,0.0190851,0.323051,0.135297,-0.315708,0.177091,0.21408,0.0959298,0.253406,0.086263,0.414194,0.0202497,-0.00210111,0.350757,0.162461,0.387301,0.28251,0.30974,0.149483,0.215728,0.287013,0.245208,0.146114,0.192465,0.178856,0.0878635,-0.110449,0.148164,0.186334,0.0808971,-0.0677793,0.220088,0.00615674,0.0239935,0.0409597,0.0184952,0.231901,0.409302,0.37499,-0.143756,0.160826,0.0114511,0.119584,-0.0374776,0.0890153,0.0502902,0.293209,0.209832,0.168795,0.126356,0.00312646,0.0100777,0.169194,-0.0484615,0.286685,0.138533,0.177881,0.158106,0.0654922,0.03005,0.1693,0.323048,-0.0386009,0.0416413,0.283241,0.218314,-0.0392151,-0.0722332,0.00552783,0.0537718,0.247623,0.166752,0.1103,0.0352474,0.474,0.0505422,0.284758,0.379107,0.493358,-0.410881,0.550051,0.593918,-0.121875,0.489445,0.308246,-0.223061,0.0379999,0.189526,0.349472,0.0529071,-0.185765,-0.358602,0.639065,0.239866,0.323006,-0.138868,0.355389,-0.0736763,0.119152,0.330305,0.209079,-0.0200354,0.473507,0.362519
1867,-0.0465229,-0.077004,-0.0943744,0.0337085,-0.270745,-0.108108,0.0900726,-0.0529732,-0.0755004,-0.214933,-0.251686,-0.172297,-0.207881,-0.262304,-0.175467,-0.282439,-0.132741,-0.124089,-0.220245,-0.264308,-0.248828,-0.212255,-0.0213898,-0.114557,-0.0508311,-0.191863,-0.0482391,-0.0822885,-0.325481,0.0167419,-0.248139,-0.171057,-0.0998979,-0.1506,0.0794269,-0.24483,-0.0301234,-0.162175,-0.121493,0.16797,0.0339949,-0.0137957,-0.0213927,0.0365998,-0.156701,-0.180809,-0.0481001,0.249102,-0.0912396,-0.156135,-0.165269,0.275634,-0.0177203,0.0942187,0.307718,0.0659595,0.0607787,0.0272421,0.0194826,0.0790215,-0.243841,-0.160387,0.0894715,0.333222,-0.254523,-0.0516171,0.352668,0.657532,-0.377189,-0.047012,-0.103155,0.311993,0.417008,0.180931,0.345566,-0.491101,-0.0785298,0.241375,-0.00595733,-0.286065,-0.0684364,-0.0917604,0.305721,-0.0639922,0.194013,0.939634,-0.121814,-0.0493994,0.615986,0.247749,0.356638,0.433351,0.123087,0.226518,0.000222545,-0.100926,0.0164659,0.0762855,0.0546735,0.207122,0.244111,0.125961,0.283436,0.116294,0.444224,0.0502806,0.0279298,0.380788,0.192492,0.417332,0.312541,0.339771,0.179514,0.245759,0.317043,0.275239,0.176145,0.222496,0.208886,0.117894,-0.080418,0.178195,0.216365,0.110928,-0.0377484,0.250119,0.0361876,0.0540244,0.0709906,0.0485261,0.261932,0.439333,-0.0790797,0.166017,0.0143741,0.0741041,0.0227284,-0.00565402,-0.0637057,0.0478542,-0.0961261,0.200194,-0.0385855,-0.022649,0.0350088,-0.0792705,-0.0300688,0.106831,0.076053,0.0123176,-0.17287,0.0560276,-0.0264876,-0.0571183,0.190382,0.0498704,-0.186547,0.0489499,-0.218058,-0.0455655,-0.072202,0.0208115,-0.146674,0.0131362,0.0529774,0.2977,0.219443,-0.280777,0.120872,-0.028871,-0.377721,0.309769,0.457916,0.182798,-0.239174,0.0895602,-0.00105923,0.160652,0.0829294,0.545352,0.193336,0.246475,-0.0507379,0.0129943,0.0507232,-0.441804,-0.0601323,0.206446,0.0556907,-0.14266,0.0600686,-0.0360524,-0.09395,-0.011518,-0.0867398,-0.253589,-0.260396,0.235171
1866,-0.00158562,0.096057,0.134499,-0.362234,-0.405396,0.0628219,0.045184,-0.149424,-0.334759,-0.155701,0.173223,-0.255057,-0.251417,-0.3953,-0.0153255,-0.0470754,-0.275047,-0.393431,-0.121147,-0.163201,-0.0637955,0.169324,-0.125236,-0.425593,0.0482383,0.109723,0.0928373,-0.253358,-0.0114294,-0.392644,-0.184896,-0.0311624,-0.321451,0.344996,-0.026549,0.0572756,0.418396,0.234784,0.292116,0.180296,0.0758472,0.134439,0.133716,0.00572238,0.114425,-0.112263,0.121651,0.2558,0.19376,0.12693,0.440721,0.0564388,0.0573208,0.126462,-0.0606357,-0.0508384,0.406635,0.118058,0.0766196,0.0882436,0.0902386,-0.140203,0.108131,0.165736,0.241939,-0.0529235,0.442507,0.26044,0.529987,-0.0374139,0.637535,0.0873056,0.792466,0.119354,0.537239,-0.356815,-0.593265,0.465759,-0.0969797,0.0678051,-0.293162,0.588623,-0.0452439,0.356239,0.225897,1.12002,0.215288,0.25366,-0.427211,0.209674,0.307478,0.582091,0.63415,-0.00749258,0.131543,0.068054,0.0240515,0.7787,0.365173,0.18986,0.226849,0.108698,0.266174,0.0990313,0.426962,0.033018,0.0106672,0.363526,0.175229,0.400069,0.295279,0.322508,0.162252,0.228497,0.299781,0.257976,0.158882,0.205234,0.191624,0.100632,-0.0976806,0.160932,0.199102,0.0936654,-0.055011,0.232856,0.018925,0.0367618,0.053728,0.0312635,0.24467,0.42207,0.0977353,0.136132,0.131347,0.0332267,0.115455,-0.038906,-0.180557,0.0358858,0.101176,0.168973,0.117339,0.0544045,0.290572,0.0778594,0.123904,-0.097295,0.0573323,-0.031448,0.138477,0.0496745,-0.0236839,0.167621,-0.110239,0.105156,0.20816,0.126439,0.184667,0.0410633,-0.0672706,-0.0028304,0.251299,0.121145,0.177352,0.269265,0.0113101,-0.103682,-0.000274036,-0.146615,0.129753,0.164516,0.430204,0.389457,0.107435,0.303552,-0.0581853,-0.0502337,-0.619937,-0.0704561,-0.114608,0.561557,0.134774,0.187711,0.490808,0.00239302,0.19083,0.357142,0.0937923,-0.173877,0.506541,0.0322948,-0.232487,0.464251,-0.012122,0.033622,-0.0372002,0.449124
