age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1607,0.0288461,-0.0724116,0.091991,0.0424934,-0.241163,-0.393809,0.0697834,0.0151329,-0.0115231,0.175753,0.0408155,-0.027524,0.248212,-0.0398816,-0.0559906,-0.185479,0.155248,0.0885306,-0.0264124,0.17141,0.184453,-0.115322,-0.153141,0.217974,0.261623,-0.274376,0.108386,-0.00350087,0.243887,-0.15252,0.27283,-0.113871,-0.0966791,0.620573,0.268334,0.164973,0.0577759,0.276298,0.0975171,0.124762,0.409053,0.285254,-0.18219,0.160342,-0.119153,0.240159,0.0587387,0.277577,0.233844,-0.109071,-0.0125467,-0.0381101,0.601928,-0.256553,0.258409,0.375328,0.128509,0.0668442,0.175202,0.0411859,0.042264,0.241986,0.321095,0.279577,0.106907,-0.0687083,-0.113668,0.547938,0.585671,0.926894,-0.0468547,0.216242,-0.0281272,0.0831575,0.257495,0.0826723,-0.115904,-0.0633788,0.110907,0.104508,0.0515267,-0.0471587,0.10669,0.473138,0.0535674,0.351739,0.719989,0.0996643,0.444679,-0.0612151,-0.0469317,0.101828,0.289801,0.283927,0.494461,0.0109758,-0.188173,0.0628428,-0.0342969,0.447368,0.467862,0.644824,0.351685,0.103324,0.689823,0.352239,0.18759,0.360608,0.39199,0.356723,0.311875,0.36538,0.727515,0.722912,0.509309,0.340162,0.111909,0.153031,0.266427,0.833734,-0.0893798,0.276289,0.620213,0.560072,0.0788525,0.242612,0.330589,0.210122,0.169694,0.142699,0.351923,0.670691,-0.0577745,-0.0742575,0.0888767,0.361945,0.18175,0.0493685,0.102566,0.0590096,0.182336,0.164192,0.158087,0.18831,0.141063,0.135287,0.170072,0.116394,0.115086,0.178584,0.0477461,0.150171,0.0280194,0.177962,0.114947,0.213136,0.190077,0.11619,-0.0696436,0.112646,0.148951,0.123015,0.324179,-0.00613284,0.0167226,0.0274107,-0.0262402,0.096812,0.253317,-0.0131647,0.0132328,-0.311989,-0.0402646,-0.00321131,-0.0440748,-0.017082,0.199861,-0.394529,-0.0788598,0.209372,0.242833,-0.213373,-0.0488398,0.110237,-0.0895155,0.0757416,0.00832379,0.391638,0.00945439,0.126156,0.176742,-0.0222884,-0.04185,0.183885,-0.0746523,0.0796413,0.00146789,-0.146586
1606,-0.0657584,0.0737773,-0.245773,0.0685032,-0.151066,-0.0926003,-0.346843,-0.107481,-0.24005,0.191205,0.0944917,0.0741514,-0.247061,-0.028802,0.245526,0.147141,0.104366,-0.103594,0.119919,-0.273335,0.204833,-0.361104,-0.0310232,-0.270391,0.179151,-0.148244,0.032812,-0.317781,-0.0492285,0.0873351,-0.131574,0.234326,-0.101746,0.257499,0.456421,0.423777,-0.10958,-0.134646,0.0899308,0.0996568,0.15278,-0.128657,0.253229,-0.0367766,0.318741,0.610932,0.163373,-0.0988163,0.330324,-0.286748,-0.0266194,0.111426,0.184774,-0.406626,0.354471,0.249841,0.0807454,-0.280822,0.289209,0.128045,-0.039708,-0.0553744,-0.194569,0.0420548,0.0743179,-0.164345,0.351251,-0.258742,0.100065,-0.0267639,-0.206044,-0.147252,-0.00903873,-0.0600281,-0.0267569,0.405139,0.0493901,0.0628889,0.349543,-0.120658,-0.117302,0.0705174,-0.10422,0.208659,0.173555,0.218478,0.158027,0.127495,0.0535528,-0.081096,0.0108397,-0.435783,0.0856889,-0.168442,-0.0943012,-0.345,-0.0274575,-0.115059,-0.0847169,0.452352,0.472846,0.649808,0.356668,0.108308,0.694807,0.357223,0.192574,0.365592,0.396974,0.361707,0.316858,0.370363,0.732499,0.727896,0.514293,0.345146,0.116893,0.158015,0.271411,0.838718,-0.0843959,0.281273,0.625197,0.565056,0.0838364,0.247596,0.335573,0.215106,0.174678,0.147683,0.356906,0.675675,0.061792,0.310969,0.0622782,0.0319177,0.12094,0.119266,-0.152176,0.27765,0.200723,0.197851,0.113345,0.247872,0.0596288,0.0734111,0.162885,0.0595581,0.0249373,0.105313,0.299035,0.184626,0.140628,0.0576255,0.175072,0.18664,0.0415446,0.0749336,0.098754,0.0932859,-0.000364422,-0.00431146,0.046929,0.189345,-0.117668,-0.23489,-0.287557,-0.195926,-0.0788897,-0.00492514,-0.167711,0.217022,-0.188608,-0.0715656,-0.195241,0.0390974,0.180894,0.0271026,0.0643312,0.0368408,-0.0291881,-0.240723,-0.00863724,0.13562,-0.164853,-0.0172864,0.515634,0.122913,-0.358896,-0.0763851,0.16074,0.174766,-0.0460743,-0.00716333,0.126595,-0.323621,0.146595,-0.0788942
1605,-0.338375,-0.0661405,0.0724962,-0.260289,0.189162,-0.0431889,-0.00310587,-0.232935,-0.160865,0.130581,0.0123355,0.137394,-0.270281,-0.237498,0.144632,-0.29074,0.180455,0.202367,0.167119,-0.0249241,0.00721451,-0.0244668,0.0388682,-0.0559132,0.199254,-0.0626565,-0.094166,0.063209,-0.246405,-0.302726,-0.0205629,0.0422296,-0.0363275,0.200028,0.149835,0.207566,0.0674041,0.404181,-0.265183,0.042271,0.0135296,-0.0343038,-0.111316,-0.140663,0.224406,0.243643,0.276141,0.0477257,0.00453121,0.00539901,0.0700206,-0.108304,0.0204547,-0.113107,0.0454371,0.316354,0.1758,-0.117219,0.0831845,0.280909,0.197529,0.026169,-0.200686,0.0672978,-0.0237561,-0.163324,0.204662,0.161997,0.372779,0.344314,0.196665,0.10405,0.283628,-0.277368,0.0290486,0.284214,-0.0164408,0.532373,0.228274,0.123805,-0.106914,0.258063,0.0862956,0.273318,0.180089,0.139744,0.396532,0.439429,0.117048,-0.135582,0.307327,0.229249,0.149798,-0.354544,0.0218751,-0.127757,0.33955,0.156054,-0.109297,0.411601,0.432096,0.609058,0.315918,0.0675582,0.654057,0.316473,0.151824,0.324841,0.356224,0.320956,0.276108,0.329613,0.691749,0.687146,0.473543,0.304395,0.076143,0.117265,0.230661,0.797968,-0.125146,0.240523,0.584446,0.524306,0.0430863,0.206846,0.294822,0.174356,0.133928,0.106933,0.316156,0.634925,0.121882,-0.0327265,-0.0634302,0.250752,0.153062,0.132655,0.20309,-0.0576551,0.177351,0.128715,0.246629,0.064847,0.114523,0.195131,0.0841735,0.0869453,0.210551,0.0552388,0.0698439,0.0429056,0.0265566,0.144707,0.110099,0.0339734,0.0804931,0.0763406,0.0909552,0.0612196,0.149437,0.146288,0.00160972,0.310641,0.254575,0.113439,-0.0741649,0.0705713,-0.254341,0.201602,-0.135416,0.361428,-0.0273942,0.390771,0.0111529,0.0261975,0.0823361,-0.314977,0.166382,-0.441629,-0.000200799,-0.209991,-0.00416874,-0.154583,0.1852,-0.264393,0.0012423,-0.0081296,0.134222,0.493193,0.282444,-0.235508,0.0105084,-0.115111,0.215988,-0.294086,0.228547,0.0826535
1604,-0.171655,-0.254612,-0.0595831,0.176947,0.263289,-0.0424763,-0.130222,-0.261572,-0.249883,0.309728,0.188372,0.0666784,-0.268657,0.0527332,-0.160726,0.256882,-0.269461,-0.0539277,-0.0195193,-0.163933,-0.244168,0.0887109,-0.118763,0.127862,-0.113124,0.0181701,0.0331475,-0.408828,-0.337033,0.286829,-0.230428,0.100917,-0.276515,0.0690589,0.211688,0.0148559,0.205469,0.145614,-0.1993,0.247994,-0.0529185,-0.091917,0.116343,-0.308977,-0.0640001,0.310159,0.178784,0.0550773,0.0446431,0.14332,0.623997,0.0578554,0.105376,-0.0101465,-0.12696,-0.0454848,0.281119,-0.011745,0.148357,0.32046,0.0114892,0.35886,0.34508,0.209825,-0.0512864,-0.0252064,-0.224982,0.450297,0.0522472,0.300694,0.275213,0.304952,0.573144,-0.0427637,-0.23495,0.102367,-0.0577793,0.79261,0.0930711,0.0920907,-0.181552,-0.0146758,0.121234,0.303845,-0.326757,0.0831765,0.242521,-0.0475767,0.151146,-0.192303,0.354706,0.0494095,-0.0968241,-0.165311,-0.167847,0.115249,-0.132263,0.348438,-0.21163,0.334563,0.355057,0.532019,0.23888,-0.00948034,0.577018,0.239434,0.0747851,0.247803,0.279185,0.243918,0.19907,0.252575,0.61471,0.610107,0.396505,0.227357,-0.000895559,0.0402264,0.153622,0.72093,-0.202185,0.163484,0.507408,0.447267,-0.0339523,0.129807,0.217784,0.0973174,0.0568897,0.029894,0.239118,0.557886,0.292277,0.0686216,0.0939402,0.115544,-0.00698066,0.16321,0.0643046,0.169463,0.219182,0.191263,0.312549,0.0701017,0.269477,0.185203,0.0347959,-0.020021,0.118535,0.0556801,-0.0201132,0.149856,0.0469966,0.0121243,0.0680852,0.100357,-0.0214272,0.0556124,0.188059,-0.194105,0.105206,0.126511,0.073808,0.114293,0.163706,-0.101522,0.0891603,0.217026,-0.510784,-0.321568,0.403187,-0.0305419,-0.152374,-0.223431,0.194663,0.287601,0.227987,-0.194742,-0.113427,-0.107342,-0.0437936,-0.320965,-0.277051,0.211169,0.000743578,0.232927,0.219462,0.169179,-0.100853,0.280079,0.148178,0.17321,-0.246902,0.058821,0.213866,-0.137255,0.327722,0.165186
1603,-0.202885,0.129013,-0.16473,0.174149,-0.183173,-0.31417,0.123443,-0.0889755,-0.0222499,-0.0644213,-0.217796,-0.038005,0.0619344,-0.0904882,0.170164,-0.0664904,0.0912538,-0.268464,0.133346,0.246183,0.0344582,-0.0728832,0.0656464,0.257829,-0.0397263,0.276473,0.0421066,0.340681,-0.295957,0.129455,-0.00551092,0.235139,0.0120347,0.266299,0.295781,0.178858,0.0710865,0.109935,-0.035034,0.240075,0.307725,0.032522,0.119631,-0.0242906,0.248867,-0.0101407,0.160276,0.392391,0.158126,-0.120034,0.267626,-0.16957,0.388664,0.108793,0.0294921,0.0123001,-0.166116,-0.0599324,-0.0615301,-0.290918,-0.181942,0.233861,0.0500485,0.105836,0.271402,0.202596,0.118769,0.493382,0.289506,0.0230944,0.149517,-0.264796,0.504346,0.119225,0.0853992,-0.205223,0.272387,0.590832,0.0475577,0.130321,0.143473,0.251101,0.12701,-0.0612401,0.0638715,-0.0323106,-0.244576,-0.295601,-0.0397381,0.260165,-0.0448391,-0.0126284,-0.262549,0.111472,-0.298356,0.384001,-0.174401,0.415777,-0.304711,0.338158,0.358652,0.535614,0.242475,-0.00588558,0.580613,0.243029,0.0783798,0.251398,0.28278,0.247513,0.202665,0.25617,0.618305,0.613702,0.400099,0.230952,0.0026992,0.0438212,0.157217,0.724524,-0.19859,0.167079,0.511003,0.450862,-0.0303575,0.133402,0.221379,0.100912,0.0604844,0.0334887,0.242712,0.561481,0.015723,0.335788,0.179651,0.00190352,0.0117226,0.170435,-0.0984696,0.124046,0.133102,0.115357,0.0197513,-0.0804548,0.0142952,0.133899,0.0288774,-0.0254386,-0.0377047,0.143566,-0.0154081,0.0318614,-0.00265666,-0.00732794,-0.0277569,0.290827,-0.0491953,-0.0816721,0.0254465,0.135963,0.152391,0.0998196,0.170953,0.0473703,0.165147,0.0987109,0.1503,-0.150201,-0.383067,-0.0678519,-0.0205485,0.295924,-0.157854,0.0352411,0.0857193,0.167273,-0.0439711,0.094877,0.0806461,0.135451,0.096765,-0.0281098,-0.233509,0.134355,0.159667,0.375099,0.0852751,0.0358266,-0.207847,0.32578,0.151583,0.0764793,-0.0574116,0.117519,0.164229,-0.0280087,0.00454435,-0.138688
1602,0.15717,0.143883,0.35565,0.304994,0.0983633,0.0404548,0.232525,0.0316331,-0.378063,0.31656,-0.00178086,0.179435,-0.299794,-0.12529,0.37207,-0.221135,0.0858923,0.51728,0.0731525,0.000290105,-0.159772,0.179469,-0.279129,-0.126129,0.37975,-0.249621,-0.116822,0.366572,0.228237,0.173172,-0.0259266,-0.0392944,-0.409547,0.461547,0.196378,0.163915,-0.0779023,-0.342006,0.0479534,-0.0405616,0.0716196,-0.156674,0.184689,0.106678,0.407516,0.0771727,0.0647555,0.255596,-0.232626,0.160366,0.18194,0.0866212,0.0940036,0.220251,-0.203953,0.30341,0.162279,-0.0207898,0.033366,-0.123296,0.0923425,0.000876054,0.186558,0.256097,0.0801215,0.235228,0.591297,-0.032875,0.373395,0.241358,-0.530732,-0.0729785,0.3171,-0.298653,0.214522,-0.101917,0.0757828,-0.245772,-0.391039,0.177998,0.798607,0.605526,0.249078,0.525793,0.196393,0.348355,-0.0181803,0.231241,0.0491334,0.0235948,-0.217069,-0.0930215,-0.0778814,0.234086,0.0545216,0.450893,-0.135688,0.292771,-0.172008,0.380282,0.400777,0.577739,0.284599,0.0362392,0.622738,0.285154,0.120505,0.293523,0.324905,0.289637,0.244789,0.298294,0.66043,0.655827,0.442224,0.273076,0.044824,0.085946,0.199342,0.766649,-0.156465,0.209204,0.553127,0.492987,0.0117673,0.175527,0.263503,0.143037,0.102609,0.0756135,0.284837,0.603606,0.206696,0.0697026,0.106715,-0.0493684,0.082357,0.309854,0.175271,-0.0470449,0.0855159,0.327684,0.201159,0.113622,0.0646572,0.228523,0.0875676,0.078604,0.231204,-0.000121211,0.00207106,-0.0377875,-0.00802145,0.14109,0.0244421,0.0619676,0.213662,0.0889027,-0.0130111,0.0930526,0.0354659,0.0540728,0.23992,0.0563419,0.0192504,-0.392558,0.0543471,-0.120673,-0.210788,0.166627,-0.125694,0.395176,-0.0415865,0.00835626,0.319478,0.0208242,0.159429,-0.168203,0.198574,-0.0576878,0.234357,0.00529002,-0.320505,0.287026,-0.0662982,0.321989,-0.0297654,0.347306,-0.0655269,0.222247,-0.0105062,-0.00406667,-0.0624651,0.0711991,0.0546416,-0.110247,0.0868359,-0.0812069
1601,0.101576,-0.275259,0.152719,0.141828,0.382291,0.0996066,0.195455,0.148428,0.0102344,0.281803,0.146225,0.0933122,0.192043,0.1263,0.304778,0.383762,-0.0127907,-0.0182437,-0.0980655,0.12821,-0.0204765,0.0707288,0.134912,-0.399132,0.00587003,-0.0766275,0.126314,-0.0271841,-0.1041,-0.0409758,-0.0866224,0.380963,0.155398,0.0242085,0.291943,0.0664289,-0.0993611,-0.350483,-0.20579,0.138924,-0.168454,0.0470574,0.105061,0.00917223,0.129995,-0.154044,-0.01934,0.0634419,-0.0637663,-0.0583972,0.188312,0.0978966,0.000634764,0.117922,0.0678646,0.213579,0.185936,-0.0854257,0.0607788,0.0561936,0.192866,0.141566,0.126535,0.0700391,0.304354,0.0618592,0.528043,-0.364979,0.0879632,0.130383,-0.205016,0.091589,-0.00300472,-0.0303527,-0.133644,0.152135,-0.120885,-0.00436618,0.0794415,0.122119,0.604926,0.189775,-0.164873,0.662829,-0.102343,0.334082,0.129612,0.0837666,-0.00133718,0.00119088,0.177881,-0.413147,0.0783914,0.211529,0.516665,-0.172598,-0.149909,-0.0325152,0.0642897,0.353514,0.374008,0.55097,0.257831,0.00947061,0.595969,0.258385,0.093736,0.266754,0.298136,0.262869,0.218021,0.271526,0.633661,0.629058,0.415456,0.246308,0.0180554,0.0591774,0.172573,0.739881,-0.183234,0.182435,0.526359,0.466218,-0.0150013,0.148758,0.236735,0.116268,0.0758406,0.0488449,0.258069,0.576837,0.0658122,-0.128117,0.0569309,-0.0469735,0.171564,0.126475,0.152424,0.0841806,0.245648,0.286727,0.157094,0.12089,0.0727539,0.188001,0.167874,0.173273,0.0720549,0.109504,0.0450547,0.0690906,0.0902822,0.090236,0.236453,0.0890712,0.116742,0.214243,0.14012,0.229121,-0.0553591,0.135608,-0.0645685,0.0570014,0.297034,0.101576,0.0815952,-0.0671851,-0.0579825,0.158058,-0.0733022,0.0822282,0.027047,-0.0818586,0.121375,0.0498447,0.00650317,0.156195,0.170976,-0.00174936,0.0379563,0.0968885,0.155641,0.0926486,0.0544577,-0.128395,-0.00389728,0.275271,0.05941,0.215113,-0.0792938,-0.0460498,-0.327532,0.54181,-0.0619455,0.153298,-0.075056,0.256915
1600,-0.0404953,-0.391268,-0.51428,0.0452568,-0.31236,-0.160529,-0.37545,-0.122518,-0.421292,-0.410219,-0.153222,-0.300743,-0.0985234,-0.265686,-0.403798,-0.338826,-0.10235,-0.300389,0.0567886,-0.698824,0.0720527,-0.416011,-0.110885,-0.382297,-0.102397,-0.308141,-0.255301,-0.203497,-0.205154,-0.334217,-0.285691,-0.312715,-0.53239,0.150427,-0.0163047,0.0552663,-0.0203302,-0.0707875,0.0799768,-0.036941,-0.0487577,-0.118054,0.00347047,0.0803472,-0.0950726,-0.243123,-0.0434776,0.0697176,0.11681,-0.0879002,-0.0307812,0.149168,0.023211,-0.220159,0.208961,0.526804,-0.00293684,0.320509,0.140556,-0.155146,0.139963,0.200087,-0.281735,0.305719,-0.0248506,0.0309563,0.503427,-0.291581,-0.0818299,0.179129,-0.131814,0.214228,0.514725,-0.412782,-0.329856,-0.0819714,0.541769,0.0142686,-0.0968752,0.0368342,0.0940148,-0.00956117,0.00443566,0.0861637,0.163261,0.218538,0.09535,0.177327,-0.0533536,0.074625,0.13138,-0.113429,0.350104,0.220292,0.159123,-0.28846,0.202768,0.027537,-0.0338555,0.303992,0.324486,0.501448,0.208308,-0.0400517,0.546447,0.208863,0.0442138,0.217232,0.248614,0.213347,0.168498,0.222003,0.584139,0.579536,0.365933,0.196786,-0.0314669,0.00965512,0.123051,0.690358,-0.232756,0.132913,0.476837,0.416696,-0.0645236,0.0992357,0.187213,0.0667461,0.0263184,-0.000677362,0.208546,0.527315,0.215877,0.123837,0.0925288,0.0815207,0.00119005,0.129225,0.244781,0.154863,0.187526,0.0537512,0.214184,0.181683,0.0431133,0.0905747,0.168796,0.0636265,-0.0775817,0.107089,-0.0349359,0.0657674,0.178912,0.202264,0.157515,0.144878,0.147768,0.0173341,0.135491,0.241315,0.0757518,0.0293974,0.114211,-0.0271261,0.0812412,-0.0627893,0.222461,0.167327,0.000635967,-0.0684861,-0.0080228,0.0248496,-0.00199501,0.0559601,0.171026,-0.193239,0.232619,0.129476,-0.0835506,-0.098184,-0.125914,-0.316855,-0.212969,0.111963,-0.0410903,-0.0158371,0.0976452,0.285318,-0.0377398,0.162828,-0.0197793,-0.0747864,0.0146326,0.212507,0.231348,0.068156,0.0187609,-0.0735678
1599,0.31446,-0.262051,-0.085557,-0.765886,0.0729351,-0.266149,-0.0118814,-0.01151,0.0193783,0.256768,-0.199399,-0.217217,-0.199234,-0.487887,-0.0919595,-0.388286,-0.592324,-0.0942788,-0.614354,-0.561855,-0.149703,0.018608,-0.101621,-0.0828046,-0.302824,-0.231765,-0.285952,-0.148087,0.0115481,-0.36845,0.157957,-0.205896,-0.0253681,0.168785,-0.267457,0.0757172,0.386531,0.163557,0.149298,-0.00971924,-0.0971329,0.0768835,0.0775181,0.0109325,-0.0163753,0.0595697,0.114775,0.305624,0.0334013,0.0921917,-0.0544237,0.559655,0.304017,0.0915048,0.274699,0.131249,0.232858,-0.0275829,0.113276,0.0639225,0.0455625,0.0877681,-0.299855,0.030603,0.0141179,0.303676,0.181321,0.347626,0.145241,-0.270696,-0.336685,0.202356,-0.000203906,0.331693,-0.171904,-0.377015,-0.109987,0.436512,-0.605886,0.242139,-0.356772,0.0391794,-0.14679,-0.157105,0.448872,-0.112667,-0.0761852,0.0408751,-0.314974,0.157164,0.0534409,0.0904959,-0.0182125,0.420643,0.0949171,-0.247835,0.134145,-0.122175,0.112463,0.248753,0.269247,0.446209,0.15307,-0.0952903,0.491208,0.153624,-0.0110249,0.161993,0.193375,0.158108,0.11326,0.166765,0.5289,0.524298,0.310695,0.141547,-0.0867055,-0.0455835,0.0678123,0.63512,-0.287995,0.0776744,0.421598,0.361457,-0.119762,0.043997,0.131974,0.0115074,-0.0289203,-0.055916,0.153308,0.472076,0.0611938,-0.128506,0.119831,0.0988053,0.173796,0.111833,0.256992,0.222864,0.158114,0.168721,0.14103,0.0899366,0.078759,0.0140528,0.221988,0.173546,0.0405687,-0.0105108,0.187124,0.223054,0.0210596,0.109795,0.00989176,0.0890513,0.085453,0.242411,0.0618346,0.0164359,0.0334176,0.122579,0.0107336,0.00102544,0.0384344,-0.288708,0.165449,-0.108683,0.11615,-0.217533,0.0928825,0.0810962,-0.219973,0.0886699,0.228094,-0.0420055,-0.0682317,-0.0953502,-0.0814945,0.180626,-0.195373,-0.0665399,0.133699,-0.112168,-0.295653,0.0400805,0.332455,-0.144611,-0.0493358,0.202138,0.0149273,-0.160134,0.0352264,0.418848,0.35155,0.0538953,0.0432008,-0.163626
1598,-0.0732787,-0.352089,-0.376055,-0.23629,0.0194503,-0.385814,-0.421724,-0.348461,-0.0889657,-0.496187,-0.179619,0.186624,-0.427054,-0.37788,-0.28516,-0.361165,-0.388768,-0.177139,-0.0729524,-0.137978,-0.132893,-0.103175,-0.171644,-0.353075,-0.203029,-0.133844,-0.0998505,-0.190488,-0.435482,0.215641,-0.475326,-0.293131,0.0674725,0.206124,-0.0761441,0.181672,0.318692,0.368369,0.321167,0.135297,0.0509149,-0.111259,-0.14234,-0.141154,-0.17738,0.0822621,0.56894,-0.201249,0.388361,-0.247568,-0.0190555,0.135085,0.200308,-0.278398,-0.257707,0.224764,-0.175675,-0.00262734,0.139666,0.0214893,0.0331636,0.307844,-0.193906,-0.00998537,0.255445,-0.0460922,0.56193,-0.00237426,0.157005,0.276622,-0.192396,-0.036325,-0.198482,-0.0916444,-0.129101,-0.167495,-0.286671,0.1008,-0.336912,-0.0728098,-0.517413,0.0682734,-0.316168,-0.404806,0.0346283,-0.25121,-0.356495,-0.011829,-0.276177,-0.112986,-0.24867,-0.00921572,-0.0959126,0.143782,0.180621,0.148182,-0.176002,-0.313544,-0.321283,0.33057,0.351064,0.528026,0.234887,-0.0134735,0.573025,0.235441,0.0707919,0.24381,0.275192,0.239925,0.195077,0.248582,0.610717,0.606114,0.392511,0.223364,-0.00488874,0.0362333,0.149629,0.716936,-0.206178,0.159491,0.503415,0.443274,-0.0379454,0.125814,0.213791,0.0933242,0.0528965,0.0259008,0.235125,0.553893,-0.0469544,-0.0745249,0.0843293,0.0389062,0.172721,0.0182858,0.188716,0.122368,0.0170515,0.110678,0.050741,0.127247,0.146429,-0.0997736,0.00844727,-0.156203,-0.120525,0.0510885,-0.0749729,-0.0289586,0.101182,-0.0832225,0.0859832,-0.0542926,-0.0826193,0.18292,-0.014732,-0.0747257,0.064094,0.207226,0.155506,0.0796437,0.134685,0.0239855,-0.071667,0.0366214,-0.290268,-0.0798728,-0.306653,0.0528507,0.110156,-0.193346,0.103697,-0.375567,0.109146,-0.0345232,-0.189216,-0.00853812,-0.193265,0.299105,-0.0680266,-0.0816582,0.0596607,-0.0221171,0.43969,-0.094473,-0.10188,0.0990423,0.101126,0.108117,-0.0610493,0.112892,0.110325,-0.0145924,-0.15382,-0.0599689
1597,0.0609827,-0.2574,-0.178142,-0.121257,-0.498492,-0.365295,-0.0627528,-0.463585,0.109728,0.368346,-0.419464,0.26619,-0.249907,-0.227383,-0.0729164,-0.262825,-0.200212,-0.0956639,0.12614,-0.150438,-0.15052,-0.112934,0.0772392,0.25545,-0.000872705,-0.0884081,0.178481,-0.29003,0.092368,0.142817,-0.131189,-0.128071,0.124943,0.174927,0.137282,0.248556,0.510361,-0.0848251,0.296567,0.2589,0.0549225,0.0314521,0.305958,0.0867351,0.206299,0.101043,0.148132,-0.359585,0.149892,-0.0886818,-0.101093,0.302125,0.26246,0.105684,0.0753018,0.117173,0.0913386,0.261322,0.115896,0.0636144,-0.0494336,0.113213,-0.109702,0.150325,0.133536,-0.155559,0.484002,0.317339,0.534963,0.314287,-0.157836,0.270852,-0.0319047,0.310312,0.0214125,0.172815,-0.00930066,-0.161192,0.183948,-0.177103,-0.0128908,0.0936953,0.0910589,0.160336,0.16827,-0.047019,-0.0865314,0.277817,-0.0573052,-0.0287264,0.0845191,-0.402665,0.52596,0.640269,0.203361,0.134914,0.0583015,0.0940809,0.44695,0.386481,0.406976,0.583937,0.290798,0.0424379,0.628937,0.291353,0.126703,0.299721,0.331103,0.295836,0.250988,0.304493,0.666629,0.662026,0.448423,0.279275,0.0510227,0.0921447,0.20554,0.772848,-0.150266,0.215403,0.559326,0.499186,0.017966,0.181725,0.269702,0.149236,0.108808,0.0818122,0.291036,0.609805,-0.0159834,-0.0420595,0.15126,-0.00601417,0.125572,-0.00683953,0.158536,0.191088,0.0770032,-0.0664252,0.100857,0.0838034,0.227701,0.167336,0.0764767,0.0605729,0.0219055,-0.0408046,0.103523,0.130409,0.0424403,0.171518,0.141561,-0.0283774,0.0129988,0.0405015,-0.0104294,0.176688,0.106481,-0.0265792,0.148,0.0920965,-0.0503172,0.264902,0.0825931,0.132676,-0.169298,-0.0114231,0.00743076,0.197463,0.161583,0.0954315,0.037381,-0.063433,0.0323209,0.333998,0.24896,0.18625,-0.364498,0.0271227,-0.150352,0.153181,0.12287,-0.14444,0.395404,0.155951,-0.175836,0.0632791,0.0579471,0.411338,-0.268913,0.146502,-0.0307401,0.259662,0.165006,-0.0114312
