age_bp,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,e123,e124,e125,e126,e127,e128,e129,e130,e131,e132,e133,e134,e135,e136,e137,e138,e139,e140,e141,e142,e143,e144,e145,e146,e147,e148,e149,e150,e151,e152,e153,e154,e155,e156,e157,e158,e159,e160,e161,e162,e163,e164,e165,e166,e167,e168,e169,e170,e171,e172,e173,e174,e175,e176,e177,e178,e179,e180,e181,e182,e183,e184,e185,e186,e187,e188,e189,e190,e191,e192,e193,e194,e195,e196,e197
1552,-0.511043,0.759583,1.09532,0.539903,0.864992,-0.927498,0.964479,0.517718,0.781554,0.248219,-0.000786306,0.181036,0.126563,0.668917,0.704112,0.390238,1.21669,-0.323902,0.070317,0.228854,-0.0407613,0.735239,1.30963,0.96623,-0.0444677,0.548195,0.770102,-0.403154,0.698296,0.137923,0.0864041,0.334265,0.384209,1.0781,0.881762,1.10024,0.751507,1.40862,0.127804,1.1894,0.368906,1.27456,1.23944,0.74836,0.848067,0.660542,-0.0921904,-0.35685,1.18218,0.79201,0.338981,0.599264,0.601068,-0.0979034,0.506659,0.622406,1.08706,1.00439,0.996582,0.387986,-0.0845496,0.140534,0.826314,1.28495,0.456264,0.590104,0.423826,0.450116,0.860555,1.16476,0.556189,0.308504,0.416206,-0.0986995,-0.137039,-0.202581,0.240555,0.828734,0.605509,1.44065,-0.749453,1.20579,-0.176846,-0.770398,0.684197,0.938643,0.546832,0.00379816,0.682066,0.114497,0.305427,0.873776,0.237735,-0.371765,1.06054,-0.316971,0.243211,0.621065,0.688714,1.40373,0.892713,1.36525,1.13592,0.746689,2.39261,1.76176,1.07791,1.61429,1.68773,1.2839,1.26851,1.81336,2.03199,1.99456,1.07653,1.22479,0.694123,0.174287,1.7262,1.86963,0.574484,1.51386,2.35017,1.64717,1.2694,0.84359,0.0376405,0.987986,1.35913,0.252416,0.678087,2.13335,3.33293,0.162829,2.65101,2.10766,0.769171,2.06948,2.32099,2.98778,2.19103,2.67449,1.85082,0.0552013,2.12457,1.90912,3.03263,3.63747,1.9098,0.915124,0.47263,0.940481,2.22703,2.41492,2.77744,1.13944,2.41632,1.29025,0.806494,2.01106,1.78595,0.885965,2.62084,3.11627,0.945233,0.198721,0.250164,0.924026,0.247574,0.161954,1.2106,0.605866,0.799579,1.76151,0.216401,-0.376619,-0.259571,1.01832,0.861504,0.039538,0.61664,0.414545,0.0574259,0.208478,-0.377049,0.230367,0.380522,0.505702,0.237684,0.385075,-0.141071,0.173908,0.000405735,0.435731,0.631079,0.687033,-0.557814,1.58091
1551,-0.104635,0.609052,0.874048,-0.128515,0.458126,0.83383,-0.282433,0.0549419,0.358396,0.206169,0.0760293,-0.0873238,-1.04964,-0.420776,0.00417187,0.830661,-0.118666,0.846454,0.620388,0.262614,0.0275936,-0.146762,-0.168546,0.675886,0.341303,0.684411,0.707676,0.151578,-0.389489,0.231191,0.246487,1.12018,0.717617,1.07055,0.577498,0.0893076,0.797252,0.852448,0.569604,0.991445,0.58754,0.522717,0.931111,0.45695,0.279691,0.155247,0.402964,-0.0365781,1.17095,0.360873,0.569835,0.663216,0.9868,0.0404999,0.73836,1.29491,0.787159,1.08436,0.178443,0.640339,0.614403,0.288369,0.357482,1.18867,0.669671,0.89866,1.93599,-0.282292,1.72811,-0.107926,0.66321,0.715823,0.628627,-0.965321,0.448049,0.15156,0.674615,0.000689246,-0.164021,0.0251103,0.0612499,1.72615,-0.797083,-0.874385,0.173828,0.121774,0.575892,1.34365,0.310766,-0.419254,0.230731,1.507,0.0884817,-0.674084,0.589347,-0.857566,-0.144251,0.679036,0.317384,1.38993,0.878911,1.35145,1.12212,0.732887,2.37881,1.74796,1.0641,1.60049,1.67393,1.2701,1.25471,1.79955,2.01819,1.98076,1.06272,1.21099,0.68032,0.160485,1.7124,1.85583,0.560682,1.50006,2.33637,1.63336,1.2556,0.829788,0.0238384,0.974184,1.34533,0.238613,0.664285,2.11954,0.466511,2.45517,1.11732,1.32364,0.418706,1.75112,2.23654,0.66515,1.36778,1.63541,3.29948,2.0115,1.27045,1.03798,2.68748,2.28308,1.05643,0.583977,0.833116,1.36567,1.85584,1.61482,2.43819,1.2939,2.25842,0.842252,1.17631,0.828582,1.73786,0.58586,0.985207,0.527935,0.611421,0.370932,0.225604,0.776197,0.286964,0.664841,0.367641,0.83145,1.53291,0.395605,0.128253,0.327617,-0.045916,0.775792,-0.131688,0.767248,0.497616,-0.192748,-0.616359,0.309665,-0.553623,0.256658,0.0779389,0.887368,0.107307,0.228038,0.00501892,0.0939074,-0.354044,1.03541,-0.260831,0.538449,-0.0749084,1.22996
1550,-0.291007,-0.216918,-0.202153,0.55154,-0.779023,-0.104629,0.497991,0.0776447,-0.0771301,-0.441062,-0.586609,-0.125129,0.0353713,0.15017,-0.389815,0.0497307,-0.209872,0.131942,-0.279373,-0.468841,0.127887,-0.0927698,-0.0932628,0.340461,-0.224463,-0.314989,-0.504974,0.0449577,-0.659051,-0.293238,0.0011618,0.627418,-0.368654,-0.0749633,-0.500886,0.600987,-0.339535,0.356874,0.299216,0.585592,-0.226508,0.443832,0.275819,-0.131314,0.516689,-0.535247,0.481757,-0.214331,0.346779,-0.396186,-0.0279709,1.0876,0.553145,0.0821779,0.32064,0.206844,0.0773183,0.931272,-0.152466,-0.176634,1.60125,-0.440927,0.450968,1.47908,0.62092,0.398902,-0.0116242,-0.417368,0.685971,-0.668101,0.0161854,-0.0440812,0.928119,0.27976,0.345997,0.242575,0.468007,-0.690473,-0.619722,-0.0971435,0.200183,0.343572,-0.949515,-1.1297,-0.317029,-0.0922619,0.222054,1.36378,0.511157,1.03681,0.205899,0.683268,-0.00362902,-1.43735,0.396135,-0.146957,-0.707782,0.305283,-0.13402,1.40659,0.895571,1.36811,1.13878,0.749546,2.39547,1.76461,1.08076,1.61715,1.69059,1.28676,1.27137,1.81621,2.03485,1.99742,1.07938,1.22765,0.69698,0.177144,1.72906,1.87249,0.577341,1.51672,2.35303,1.65002,1.27226,0.846448,0.040498,0.990843,1.36199,0.255273,0.680945,2.1362,1.94391,0.810359,1.1241,1.47939,2.616,1.68625,3.03795,1.27096,1.65634,1.82218,2.27444,1.01959,2.30646,2.17554,0.153367,1.74783,1.0291,1.16038,3.08756,2.6591,0.868395,2.77468,1.43175,1.3914,1.44518,0.163782,-0.31056,0.56732,0.788705,1.69714,2.21067,1.3604,2.07196,-0.355879,-0.3677,0.754143,-0.140484,-0.238844,0.456058,0.202232,0.152901,0.267919,-0.971318,0.241678,-0.327793,0.735719,0.588136,-0.285948,0.412575,-0.442575,0.51464,0.699561,-1.30116,-0.0995281,0.822145,0.533794,0.605246,0.806448,-0.56587,-0.0200656,-0.710732,0.333443,0.573457,-0.297095,-0.55979,-0.242052
1549,0.959412,0.92146,-0.279589,0.253409,0.309965,1.00067,0.620313,0.781683,-0.20122,0.315227,1.20404,0.97334,0.955283,0.82397,0.447378,-0.246418,1.0244,0.603971,0.717713,-0.332973,0.393467,0.64346,0.672518,-0.729335,0.745651,0.323835,0.551113,1.25621,1.04022,0.858109,-0.222202,0.881572,-0.547529,0.706728,0.235914,0.803347,-0.025447,1.19746,-0.102168,0.350786,0.414554,0.756228,-0.187956,-0.20888,0.104222,0.512349,0.424289,-0.17389,-0.2531,0.307005,-0.08144,0.588484,0.0125504,-0.106449,-0.326532,0.529078,0.796624,0.884515,0.779749,0.790739,-0.293563,0.096759,0.847924,0.991252,0.746826,0.590042,0.234367,0.553035,0.711922,0.575574,-0.218092,0.109739,-0.525342,0.0644318,0.543625,0.482466,0.84873,0.619518,0.157667,0.70591,-0.217645,-0.0256639,-0.518739,0.577132,-0.75867,-0.413034,0.498485,0.281436,1.03564,0.3499,0.0474268,-0.385267,0.412172,0.421766,-0.414252,0.0471395,0.423585,-0.194806,-0.228418,1.39127,0.880251,1.35279,1.12346,0.734226,2.38015,1.74929,1.06544,1.60183,1.67527,1.27144,1.25605,1.80089,2.01953,1.9821,1.06406,1.21233,0.68166,0.161824,1.71374,1.85717,0.562021,1.5014,2.33771,1.6347,1.25694,0.831128,0.0251778,0.975523,1.34667,0.239953,0.665624,2.12088,2.76016,3.07592,2.72956,2.5175,2.31427,2.62031,2.0478,2.17898,2.23672,2.95887,2.72668,2.99741,3.23855,2.21614,1.77018,2.22998,1.9425,2.07975,1.04684,2.96133,2.25817,2.2433,3.05207,1.92672,1.92241,2.3986,3.19754,1.67418,3.00104,1.61532,2.65677,3.05377,2.19624,0.264694,0.461379,-0.038132,-0.737777,-0.185714,0.0272849,0.343435,-0.0482923,-0.0947285,-0.0472318,0.305834,0.0150909,0.377125,-0.0176062,1.22021,-0.021223,-0.751745,0.293104,0.729513,-0.704797,-0.0478057,0.803402,0.746315,-0.213696,0.132461,0.0600542,-0.0834235,-0.26488,0.207804,1.12197,0.154643,-0.192651,0.512298
1548,0.506479,0.776929,0.104124,0.906228,0.331091,0.484749,0.692011,-0.261488,0.0885767,0.115637,0.32833,-0.0917857,-0.16299,0.432628,-0.602424,0.274407,-0.479928,-0.253298,-0.0511645,0.22188,0.599534,0.172739,0.628892,0.1872,0.0168614,-0.54751,0.62237,0.522915,0.0989387,0.409153,0.193531,0.0669445,0.257415,0.510243,-0.119555,0.255185,0.210142,1.3332,-0.456854,-0.0186404,0.552004,0.549368,0.268155,0.103608,0.408412,-0.523225,0.329166,0.480085,-0.00531579,-0.0181312,0.977431,0.265572,0.98033,-0.408405,-0.188239,0.0368404,0.974861,1.20464,0.574353,0.774494,0.935669,0.649414,0.570222,0.482416,0.978911,0.21605,-0.240872,0.158161,1.05832,1.37886,1.31245,0.582484,0.21015,1.48561,0.287071,-0.221893,1.13076,0.33404,0.607748,-0.0818577,-0.0250949,0.472614,0.0673413,0.714009,-0.52449,-0.779576,0.786793,-0.212562,0.68772,0.167145,0.645576,0.516035,0.0314257,-0.226727,0.00502365,-1.19571,0.473067,-1.06412,1.54166,1.46599,0.954975,1.42751,1.19818,0.808951,2.45487,1.82402,1.14017,1.67655,1.74999,1.34617,1.33077,1.87562,2.09426,2.05682,1.13879,1.28705,0.756385,0.236549,1.78847,1.93189,0.636746,1.57612,2.41244,1.70943,1.33166,0.905852,0.0999025,1.05025,1.4214,0.314678,0.740349,2.19561,1.99323,1.90311,2.1209,1.09336,2.25972,2.35134,1.31838,1.15025,2.7605,3.87453,0.965825,2.82901,1.23192,1.90415,2.41257,1.88505,1.15868,2.61548,2.97422,2.08683,1.26747,1.41115,1.03866,0.809064,2.94815,1.04607,0.93912,1.19684,1.42736,0.245484,0.0831925,2.26546,1.3295,0.193831,0.372216,0.127395,-0.464031,0.538432,0.857937,0.539288,0.548329,-0.336901,-0.089767,0.346189,0.398442,0.701105,0.39902,0.323193,0.0180264,0.238362,-0.220552,0.707208,0.148355,-0.0450156,1.03456,-0.437382,0.533158,0.496638,0.907798,-0.167835,-0.452868,0.316263,0.418904,-0.257754,-0.0978125,0.141488
1547,0.334728,0.373753,0.171315,-0.817451,0.837236,-0.758371,0.394778,-0.00180004,-0.0539844,-0.0358202,-0.367951,0.175343,0.832846,0.404191,0.0245981,-0.542368,0.08544,0.557776,-0.187754,0.109049,-0.186362,0.115355,-0.104165,0.326761,0.371667,0.0362175,0.600731,0.791737,-0.136384,0.578886,-0.0314736,0.175632,0.220528,0.609808,0.512953,0.314205,0.245582,0.351491,-0.168525,0.390893,-0.145944,0.989485,-0.193915,-0.351864,0.0330828,0.555831,0.0306381,-0.242525,0.0831444,0.0581877,0.223405,0.35597,0.517701,0.364797,0.142298,0.234464,0.0744152,0.482429,0.0866792,0.385975,-0.277269,0.588692,0.642419,0.49445,0.683265,0.533504,-0.49718,-0.0788604,1.09136,0.271597,0.241398,-0.276705,0.439795,-0.367442,0.165098,-0.751224,0.657787,0.236685,-0.410232,0.673968,-0.696947,-0.736519,1.01075,-0.0429362,-0.218806,0.259607,0.0368683,-0.295323,-0.230182,0.00978692,0.164202,0.228907,1.12845,-0.68337,1.02217,0.553137,0.171257,-0.848025,-0.531856,1.50745,0.99643,1.46897,1.23964,0.850405,2.49633,1.86547,1.18162,1.718,1.79145,1.38762,1.37223,1.91707,2.13571,2.09828,1.18024,1.32851,0.797839,0.278003,1.82992,1.97335,0.6782,1.61757,2.45389,1.75088,1.37312,0.947307,0.141357,1.0917,1.46285,0.356132,0.781804,2.23706,2.3024,1.89051,2.31231,2.95068,3.5984,0.69761,1.49764,3.11662,3.16445,1.52417,4.12476,2.46822,2.14448,2.1338,3.46971,2.46323,3.02782,3.27576,2.54158,3.32561,2.93402,2.28533,2.59928,1.25721,2.08477,1.93098,1.87006,2.28861,3.26857,1.63081,1.52631,2.8454,3.14467,-0.267064,0.607307,0.580033,-0.186531,0.247225,-0.154153,1.50942,0.36817,0.678378,-0.00792804,0.00709985,-0.301121,0.549043,-0.24152,0.467219,-0.187917,0.538657,0.0349888,0.922624,-0.222881,0.335423,0.812729,0.435481,0.560856,0.645462,-0.132163,-0.435388,-0.0529395,0.898934,-0.414903,0.437577,0.427494,-0.392265
1546,0.284187,0.162039,0.543992,-0.411084,0.473144,0.458288,0.320492,0.710852,0.439065,-0.29541,0.484784,-0.215335,0.627961,0.107323,-0.427786,0.0207369,0.0154344,0.572537,-0.243227,-0.222614,-0.290686,0.101396,-0.30619,-0.101695,0.202144,0.228911,0.305408,-0.207978,-0.429177,-0.778044,0.153981,0.273451,0.21464,-0.0199887,-0.0681307,0.575763,0.506059,0.734142,0.0065083,-0.238442,-0.0343767,-0.0531525,0.464774,-0.279882,-0.00989997,0.225017,0.0670931,-0.510708,-0.388246,0.200249,0.334124,0.501909,0.0140124,0.165706,0.0734248,0.716688,0.759736,0.133265,-0.272976,0.187129,0.576161,-0.103392,0.210216,1.62676,0.700715,0.923823,0.0205723,0.367665,0.648147,0.631021,0.401729,0.275063,0.0407133,0.0431315,0.523999,-0.958548,0.243708,0.402337,-0.901246,1.75309,0.500373,1.50291,0.826201,-0.293147,0.335511,0.317624,0.518326,0.855394,0.204391,0.498698,-0.638655,-0.349826,0.0711934,-0.288386,0.371206,-0.521315,0.193868,0.302226,-0.85645,1.18704,0.67602,1.14856,0.91923,0.529996,2.17592,1.54506,0.861212,1.3976,1.47104,1.06721,1.05182,1.59666,1.8153,1.77787,0.859832,1.0081,0.47743,-0.0424062,1.50951,1.65294,0.357791,1.29717,2.13348,1.43047,1.05271,0.626897,-0.179052,0.771293,1.14244,0.0357227,0.461394,1.91665,1.14311,1.49127,2.34681,1.65448,0.425855,2.28616,1.21762,1.21346,1.98511,1.78628,1.53382,2.1274,2.42042,0.729419,1.58888,0.900592,0.916521,2.27682,2.26786,2.70359,1.64617,1.50024,2.7211,1.61132,1.72169,2.1649,2.52895,3.13718,2.64395,2.51547,0.728673,1.72733,2.07211,-0.748807,0.548045,0.106324,0.277189,-0.613673,0.238338,0.598365,0.29397,0.61172,-0.0117788,0.335266,0.264985,0.536916,0.170239,-0.010939,0.0765196,-0.369072,0.831773,0.99829,0.979858,0.303496,0.918696,1.14235,0.893251,0.588013,0.32364,0.159652,0.0243938,0.176753,-0.155933,0.825552,-0.565556,-0.136275
1545,0.183384,-0.5025,-0.145363,0.959285,1.18833,0.0148348,0.0102124,-0.36198,0.171295,-0.155891,0.527124,0.427421,0.432119,-0.0748947,0.702548,-0.17855,0.424685,0.47154,-0.0521127,0.637927,0.421866,0.358821,-0.862421,0.60579,-0.0892592,-0.319248,0.0975642,0.106243,-0.358129,-0.00385545,0.157491,-0.304166,-0.347115,0.691395,0.623147,1.22764,-0.50483,0.322808,1.10094,-0.144716,0.228822,0.627651,0.927374,0.775464,0.272332,-0.616874,0.791242,0.637161,-0.000451329,-0.408471,0.469066,0.486707,1.39747,0.811709,0.929084,1.18446,0.331503,0.937604,0.0198159,0.25985,0.602208,0.280253,0.792201,1.39442,0.815325,0.454216,0.678181,0.259731,0.904568,0.363662,0.340849,-0.192925,0.479815,-0.148023,0.811452,-0.0750659,1.18507,1.08988,-0.748878,1.15539,1.00578,0.420364,0.297347,0.419305,0.387576,0.743235,0.931751,0.769335,0.173836,0.600309,0.136474,0.193126,1.53419,0.0636753,0.527532,1.07869,0.827913,1.65486,0.264586,1.29297,0.781955,1.25449,1.02516,0.635931,2.28185,1.651,0.967147,1.50353,1.57697,1.17315,1.15776,1.7026,1.92124,1.8838,0.965767,1.11403,0.583365,0.0635289,1.61545,1.75887,0.463726,1.4031,2.23942,1.53641,1.15864,0.732832,-0.0731173,0.877228,1.24838,0.141658,0.567329,2.02259,1.52664,2.70013,0.940002,2.7675,0.478483,3.03092,2.14917,1.21767,3.49964,2.02452,2.65787,2.98782,3.4025,2.57848,2.02035,2.97942,2.74061,2.27661,2.51941,2.13101,1.75657,2.56125,0.567391,1.75319,2.76887,2.10289,0.770626,2.10478,2.81255,3.43637,1.69289,2.00425,1.79048,0.654745,0.57428,0.892816,0.395341,-0.192855,-0.156371,-0.291545,0.454438,0.388615,0.0915828,0.0790399,0.214065,0.835513,0.714356,-0.121017,-0.0199351,-0.323221,0.516253,0.200541,0.434024,0.774384,0.732496,0.868952,0.779331,0.59357,0.254094,-0.0994334,0.219717,-0.0770376,0.885317,0.951317,0.030397,-0.356635
1544,0.839265,0.647474,0.20135,0.208401,0.756421,0.704245,-0.185253,0.503981,0.47655,1.10756,-0.265085,1.25823,0.991092,-0.18122,1.07185,1.02295,1.65965,1.11511,1.01659,1.2388,-0.451018,0.773504,1.01948,1.41521,-0.538908,0.537837,1.36333,0.896921,0.829994,0.594204,1.05828,1.24814,0.596839,0.169834,0.476407,1.24004,0.604454,0.990575,0.981365,0.347435,0.830629,0.518767,1.53652,1.23924,0.578522,0.112117,1.13553,0.178184,0.157675,1.17844,0.122224,0.68126,1.48768,1.00865,0.728842,0.598918,0.676793,0.514476,1.27063,0.40731,0.470293,0.744164,0.527807,0.752143,1.0594,1.41044,1.36049,1.17438,1.6095,1.1152,1.29749,0.601476,0.731564,1.36108,1.67747,0.647704,1.3458,1.89393,0.138324,1.4541,0.554168,1.25244,0.85887,1.61281,1.00309,1.71645,1.78332,0.452694,1.05189,0.942635,0.604011,1.37358,2.51903,0.956539,0.78137,0.365732,0.542994,1.68943,0.863285,1.59972,1.0887,1.56124,1.33191,0.942679,2.5886,1.95775,1.27389,1.81028,1.88372,1.47989,1.4645,2.00934,2.22798,2.19055,1.27252,1.42078,0.890112,0.370277,1.92219,2.06562,0.770474,1.70985,2.54616,1.84316,1.46539,1.03958,0.23363,1.18398,1.55512,0.448405,0.874077,2.32934,3.13651,3.4173,2.93776,2.12345,3.17205,3.75071,3.54869,3.12791,3.01292,3.62686,3.96118,4.34086,2.47318,3.37363,3.69957,3.33181,3.21683,2.58006,3.46699,2.26007,4.54128,3.6201,4.41183,1.41073,2.72876,2.26683,2.6232,3.58362,1.90095,2.36023,2.7604,3.43054,4.75649,1.26307,0.57177,0.74301,1.21938,0.742828,0.274036,0.471486,-0.387142,-0.170831,0.970359,0.375447,-0.111082,1.53471,0.864966,0.136126,0.162621,0.285949,0.420032,0.100662,1.39562,0.607685,0.470164,0.528944,0.679664,1.00557,0.857799,0.338369,0.768289,1.03567,1.33176,0.572959,0.312667,0.152054
1543,0.23169,0.536967,0.129457,0.828918,0.623018,0.22643,-0.220585,0.484825,-0.318802,0.039611,0.366795,0.230723,0.300186,0.994125,0.431039,0.574827,0.336865,0.604075,-0.454411,0.0169846,0.658283,-0.804279,1.24269,0.133478,-0.709449,0.0992983,0.719668,0.0737792,-0.195178,1.04824,-0.321178,-0.163633,1.07742,0.0666661,0.513637,0.705108,0.629885,1.03523,0.24642,0.336026,0.125528,0.578543,0.375529,1.16965,0.545424,0.892648,1.04397,0.0980193,0.197886,1.08087,0.796546,0.519625,0.651925,0.880751,0.736543,0.890224,1.07024,0.309323,1.09177,-0.000256003,0.488161,0.593791,1.73903,0.802658,0.4657,0.979408,1.28396,0.191153,1.19667,0.770021,0.962115,1.06309,1.41715,1.47122,1.26409,0.498124,1.26307,0.500005,-0.0630744,1.03092,-0.270255,0.769848,0.646362,0.874788,1.06965,1.54204,1.55104,-0.0782788,1.06446,1.47611,1.08824,0.889568,0.83615,0.353026,0.519615,0.88798,0.0997568,1.07734,1.71431,1.49506,0.984046,1.45658,1.22725,0.838021,2.48394,1.85309,1.16924,1.70562,1.77906,1.37524,1.35985,1.90469,2.12333,2.08589,1.16786,1.31612,0.785455,0.265619,1.81754,1.96096,0.665816,1.60519,2.44151,1.7385,1.36073,0.934923,0.128973,1.07932,1.45047,0.343748,0.769419,2.22468,2.45991,1.80817,3.74479,2.94434,3.00816,2.84265,2.34061,3.63192,2.93619,2.73725,1.98793,2.02766,3.24137,2.27493,3.01872,2.12021,3.94156,3.28313,2.08969,2.98647,2.32448,2.80074,3.18771,3.12011,2.65184,3.50912,1.26415,2.8101,3.00325,1.83256,3.32111,2.33891,2.18435,1.30778,0.6627,0.958109,0.718322,0.76877,0.823953,-0.408317,0.517148,0.211256,0.998242,0.396162,0.4228,1.26759,0.593327,-0.166902,-0.113562,0.847674,0.318169,1.21981,0.181202,1.06112,1.49734,0.967066,0.735615,0.852246,0.841882,0.371801,0.518152,0.967361,0.655447,0.317683,0.386588,-0.470192
1542,0.441172,0.806063,0.874848,0.668201,1.38367,1.34727,0.853847,1.4102,1.18411,1.10581,1.34425,0.799753,1.18205,1.25925,0.913609,0.680507,1.05908,1.26346,0.618719,1.26745,1.12786,0.678729,1.23727,1.073,1.19078,0.998444,0.592734,1.2936,0.685289,1.19922,0.284968,1.66185,0.520886,0.91921,0.423215,0.654172,0.598693,1.33342,1.02077,-0.267977,1.52591,0.373072,0.0467617,0.39321,-0.0915755,0.68088,0.871459,0.540386,0.0543888,0.667951,-0.19279,0.766729,0.545387,1.35406,0.487511,1.08354,1.18463,0.684825,1.52981,0.737136,1.19639,0.5999,1.28133,1.02895,0.53276,0.492125,0.716398,0.633536,1.60353,0.96621,0.893043,1.20635,1.05298,0.896729,1.21043,1.45699,1.43013,0.331326,0.0795018,1.58211,0.181166,0.807937,0.752025,0.805545,-0.521197,1.6431,0.370453,0.1931,1.6904,1.81433,0.935502,1.16717,0.212276,0.169366,0.320983,1.28628,0.615436,1.1508,1.98125,1.58796,1.07694,1.54948,1.32015,0.930915,2.57684,1.94598,1.26213,1.79851,1.87196,1.46813,1.45274,1.99758,2.21622,2.17879,1.26075,1.40902,0.878349,0.358513,1.91043,2.05386,0.75871,1.69808,2.5344,1.83139,1.45363,1.02782,0.221867,1.17221,1.54336,0.436642,0.862314,2.31757,2.98392,3.85784,2.26606,2.6113,3.06973,2.13615,2.796,3.86907,3.02522,3.34817,0.916818,2.5086,2.8964,4.06124,2.23933,3.28353,3.85783,1.81589,3.20078,3.42222,2.7002,2.90574,3.23837,3.35881,1.71018,2.45033,4.20841,2.77392,3.25512,3.97443,3.20896,3.19026,2.1682,0.426447,-0.0246474,0.102189,0.737514,0.822545,-0.173028,0.0298001,0.00920153,0.76407,0.320039,0.806526,0.509628,-0.0315599,0.652599,0.609423,0.266852,0.234087,0.727372,1.55282,0.22314,0.920145,1.14489,0.891278,0.617913,1.21237,0.728244,0.240246,0.00897651,0.486427,0.603054,0.873834,0.709703,-0.205058
1541,0.0644436,1.48425,0.684143,0.164856,0.852876,1.12485,0.353321,1.12403,1.04727,1.17958,0.577855,0.788444,1.07819,0.578084,0.450105,0.196782,1.07805,0.0306097,1.25535,1.01072,0.26824,0.814143,0.769954,0.907568,1.2287,0.14021,1.01552,1.01278,0.387033,0.668702,1.02607,0.126355,-0.176069,0.390032,0.405446,1.32282,0.399071,1.48024,0.85128,0.817856,0.558724,0.735016,0.279861,0.123469,0.711837,0.77962,0.724167,0.964568,0.250067,0.341962,0.867172,0.293978,1.26114,0.916803,0.690051,0.559214,0.460375,1.14262,0.589475,0.355481,0.951529,0.921033,1.21344,0.784377,0.587923,0.0326136,1.42694,1.18936,1.60673,0.401732,0.0937851,0.847244,0.359337,-0.0814128,0.877936,-0.0915837,0.662696,0.884121,0.489011,1.07941,-0.575056,0.656502,0.390381,0.251998,-0.0377045,1.57891,0.628221,0.327262,1.38403,1.52216,0.957966,0.987149,2.27446,0.993289,0.782781,1.28256,0.282207,0.236263,1.11431,1.61248,1.10147,1.574,1.34468,0.955444,2.60137,1.97051,1.28666,1.82304,1.89649,1.49266,1.47727,2.02211,2.24075,2.20332,1.28528,1.43355,0.902878,0.383042,1.93496,2.07839,0.783239,1.72261,2.55893,1.85592,1.47815,1.05235,0.246396,1.19674,1.56789,0.461171,0.886842,2.3421,0.599066,1.9006,0.652715,2.97576,1.72078,2.84826,2.92011,2.53286,2.21702,1.11031,0.84139,2.24138,2.64663,2.74202,0.976816,2.56526,2.10141,2.71409,2.45832,2.94212,2.59923,2.39369,2.35879,3.20653,2.26653,1.98999,1.9536,1.30857,2.21537,2.34198,1.52481,2.08479,2.34484,0.694972,0.192453,1.56087,0.734116,0.0627462,1.47928,0.769131,-0.33568,0.412848,1.04696,0.230355,0.784677,0.629229,-0.0231039,0.33362,-0.564377,-0.0418001,0.128815,1.17715,0.519381,0.140807,1.52022,0.664924,1.05303,1.25477,0.684527,-0.404302,-0.323848,0.852717,1.29055,0.251929,0.273822,0.80665
